000000000001,2.123,Zwolle,Netherlands,52.24N,5.26E
1841-09-01,15.665,0.8009999999999999,Zwolle,Netherlands,52.24N,5.26E
1841-10-01,9.931000000000001,1.1340000000000001,Zwolle,Netherlands,52.24N,5.26E
1841-11-01,5.907,0.713,Zwolle,Netherlands,52.24N,5.26E
1841-12-01,4.48,2.195,Zwolle,Netherlands,52.24N,5.26E
1842-01-01,-1.833,1.8159999999999998,Zwolle,Netherlands,52.24N,5.26E
1842-02-01,2.845,1.935,Zwolle,Netherlands,52.24N,5.26E
1842-03-01,5.773,2.375,Zwolle,Netherlands,52.24N,5.26E
1842-04-01,7.278,2.112,Zwolle,Netherlands,52.24N,5.26E
1842-05-01,13.49,1.4340000000000002,Zwolle,Netherlands,52.24N,5.26E
1842-06-01,16.291,0.895,Zwolle,Netherlands,52.24N,5.26E
1842-07-01,16.093,1.128,Zwolle,Netherlands,52.24N,5.26E
1842-08-01,20.142000000000003,1.215,Zwolle,Netherlands,52.24N,5.26E
1842-09-01,14.001,1.272,Zwolle,Netherlands,52.24N,5.26E
1842-10-01,7.760999999999999,1.433,Zwolle,Netherlands,52.24N,5.26E
1842-11-01,3.252,1.882,Zwolle,Netherlands,52.24N,5.26E
1842-12-01,4.185,1.544,Zwolle,Netherlands,52.24N,5.26E
1843-01-01,2.35,1.6380000000000001,Zwolle,Netherlands,52.24N,5.26E
1843-02-01,1.5839999999999996,1.7480000000000002,Zwolle,Netherlands,52.24N,5.26E
1843-03-01,4.702,1.619,Zwolle,Netherlands,52.24N,5.26E
1843-04-01,8.407,1.023,Zwolle,Netherlands,52.24N,5.26E
1843-05-01,11.537,1.472,Zwolle,Netherlands,52.24N,5.26E
1843-06-01,13.719000000000001,1.431,Zwolle,Netherlands,52.24N,5.26E
1843-07-01,16.113999999999994,1.125,Zwolle,Netherlands,52.24N,5.26E
1843-08-01,17.592000000000002,1.8159999999999998,Zwolle,Netherlands,52.24N,5.26E
1843-09-01,14.453,0.413,Zwolle,Netherlands,52.24N,5.26E
1843-10-01,8.965,1.65,Zwolle,Netherlands,52.24N,5.26E
1843-11-01,6.117000000000001,0.32299999999999995,Zwolle,Netherlands,52.24N,5.26E
1843-12-01,4.829,3.0660000000000003,Zwolle,Netherlands,52.24N,5.26E
1844-01-01,1.3840000000000001,0.955,Zwolle,Netherlands,52.24N,5.26E
1844-02-01,0.3429999999999997,1.061,Zwolle,Netherlands,52.24N,5.26E
1844-03-01,3.8819999999999997,2.237,Zwolle,Netherlands,52.24N,5.26E
1844-04-01,10.187,1.037,Zwolle,Netherlands,52.24N,5.26E
1844-05-01,11.915999999999999,1.4180000000000001,Zwolle,Netherlands,52.24N,5.26E
1844-06-01,15.181,0.914,Zwolle,Netherlands,52.24N,5.26E
1844-07-01,15.11,1.1440000000000001,Zwolle,Netherlands,52.24N,5.26E
1844-08-01,14.525000000000002,3.073,Zwolle,Netherlands,52.24N,5.26E
1844-09-01,14.182,0.802,Zwolle,Netherlands,52.24N,5.26E
1844-10-01,9.292,0.7490000000000001,Zwolle,Netherlands,52.24N,5.26E
1844-11-01,5.571000000000001,0.614,Zwolle,Netherlands,52.24N,5.26E
1844-12-01,-2.648,1.412,Zwolle,Netherlands,52.24N,5.26E
1845-01-01,1.273,1.864,Zwolle,Netherlands,52.24N,5.26E
1845-02-01,-3.2380000000000004,3.135,Zwolle,Netherlands,52.24N,5.26E
1845-03-01,-1.7589999999999997,0.635,Zwolle,Netherlands,52.24N,5.26E
1845-04-01,8.512,1.2819999999999998,Zwolle,Netherlands,52.24N,5.26E
1845-05-01,10.021,1.59,Zwolle,Netherlands,52.24N,5.26E
1845-06-01,16.090999999999998,1.633,Zwolle,Netherlands,52.24N,5.26E
1845-07-01,16.773,1.156,Zwolle,Netherlands,52.24N,5.26E
1845-08-01,14.835,1.085,Zwolle,Netherlands,52.24N,5.26E
1845-09-01,12.839,1.4769999999999999,Zwolle,Netherlands,52.24N,5.26E
1845-10-01,9.692,0.972,Zwolle,Netherlands,52.24N,5.26E
1845-11-01,6.75,1.0090000000000001,Zwolle,Netherlands,52.24N,5.26E
1845-12-01,4.053999999999999,2.184,Zwolle,Netherlands,52.24N,5.26E
1846-01-01,3.78,2.193,Zwolle,Netherlands,52.24N,5.26E
1846-02-01,5.624,1.557,Zwolle,Netherlands,52.24N,5.26E
1846-03-01,6.5729999999999995,1.62,Zwolle,Netherlands,52.24N,5.26E
1846-04-01,8.596,1.2890000000000001,Zwolle,Netherlands,52.24N,5.26E
1846-05-01,12.41,1.8219999999999998,Zwolle,Netherlands,52.24N,5.26E
1846-06-01,18.372,1.875,Zwolle,Netherlands,52.24N,5.26E
1846-07-01,18.652,2.338,Zwolle,Netherlands,52.24N,5.26E
1846-08-01,19.451,1.631,Zwolle,Netherlands,52.24N,5.26E
1846-09-01,15.952,1.819,Zwolle,Netherlands,52.24N,5.26E
1846-10-01,10.775,0.9229999999999999,Zwolle,Netherlands,52.24N,5.26E
1846-11-01,5.06,1.9269999999999998,Zwolle,Netherlands,52.24N,5.26E
1846-12-01,-2.1610000000000005,0.993,Zwolle,Netherlands,52.24N,5.26E
1847-01-01,-1.013,5.874,Zwolle,Netherlands,52.24N,5.26E
1847-02-01,0.8259999999999998,0.833,Zwolle,Netherlands,52.24N,5.26E
1847-03-01,3.909,2.636,Zwolle,Netherlands,52.24N,5.26E
1847-04-01,5.7730000000000015,1.337,Zwolle,Netherlands,52.24N,5.26E
1847-05-01,14.089,1.061,Zwolle,Netherlands,52.24N,5.26E
1847-06-01,14.249,1.804,Zwolle,Netherlands,52.24N,5.26E
1847-07-01,18.214000000000002,1.5490000000000002,Zwolle,Netherlands,52.24N,5.26E
1847-08-01,17.78,1.28,Zwolle,Netherlands,52.24N,5.26E
1847-09-01,11.841,0.8,Zwolle,Netherlands,52.24N,5.26E
1847-10-01,9.25,0.897,Zwolle,Netherlands,52.24N,5.26E
1847-11-01,7.077000000000001,0.8740000000000001,Zwolle,Netherlands,52.24N,5.26E
1847-12-01,1.405,2.27,Zwolle,Netherlands,52.24N,5.26E
1848-01-01,-4.013,1.7269999999999999,Zwolle,Netherlands,52.24N,5.26E
1848-02-01,4.5280000000000005,1.2770000000000001,Zwolle,Netherlands,52.24N,5.26E
1848-03-01,5.932,0.775,Zwolle,Netherlands,52.24N,5.26E
1848-04-01,9.376,0.79,Zwolle,Netherlands,52.24N,5.26E
1848-05-01,14.1,1.716,Zwolle,Netherlands,52.24N,5.26E
1848-06-01,16.017,2.353,Zwolle,Netherlands,52.24N,5.26E
1848-07-01,16.642999999999994,2.403,Zwolle,Netherlands,52.24N,5.26E
1848-08-01,15.192000000000002,1.85,Zwolle,Netherlands,52.24N,5.26E
1848-09-01,13.19,1.5190000000000001,Zwolle,Netherlands,52.24N,5.26E
1848-10-01,10.308,0.94,Zwolle,Netherlands,52.24N,5.26E
1848-11-01,5.205,0.7859999999999999,Zwolle,Netherlands,52.24N,5.26E
1848-12-01,2.885,2.0140000000000002,Zwolle,Netherlands,52.24N,5.26E
1849-01-01,1.028,1.3869999999999998,Zwolle,Netherlands,52.24N,5.26E
1849-02-01,4.7330000000000005,1.415,Zwolle,Netherlands,52.24N,5.26E
1849-03-01,4.13,2.002,Zwolle,Netherlands,52.24N,5.26E
1849-04-01,7.218,1.5719999999999998,Zwolle,Netherlands,52.24N,5.26E
1849-05-01,13.530999999999999,0.665,Zwolle,Netherlands,52.24N,5.26E
1849-06-01,15.206,1.8619999999999999,Zwolle,Netherlands,52.24N,5.26E
1849-07-01,16.11,1.14,Zwolle,Netherlands,52.24N,5.26E
1849-08-01,15.584,1.218,Zwolle,Netherlands,52.24N,5.26E
1849-09-01,13.903,0.9079999999999999,Zwolle,Netherlands,52.24N,5.26E
1849-10-01,9.15,1.4709999999999999,Zwolle,Netherlands,52.24N,5.26E
1849-11-01,4.313,1.7830000000000001,Zwolle,Netherlands,52.24N,5.26E
1849-12-01,0.6749999999999998,0.65,Zwolle,Netherlands,52.24N,5.26E
1850-01-01,-3.611,1.867,Zwolle,Netherlands,52.24N,5.26E
1850-02-01,4.81,1.381,Zwolle,Netherlands,52.24N,5.26E
1850-03-01,2.5269999999999997,3.036,Zwolle,Netherlands,52.24N,5.26E
1850-04-01,8.801,1.9909999999999999,Zwolle,Netherlands,52.24N,5.26E
1850-05-01,11.164,0.545,Zwolle,Netherlands,52.24N,5.26E
1850-06-01,16.433,0.77,Zwolle,Netherlands,52.24N,5.26E
1850-07-01,16.610999999999994,0.86,Zwolle,Netherlands,52.24N,5.26E
1850-08-01,15.759,1.0,Zwolle,Netherlands,52.24N,5.26E
1850-09-01,12.401,0.943,Zwolle,Netherlands,52.24N,5.26E
1850-10-01,7.2879999999999985,0.9229999999999999,Zwolle,Netherlands,52.24N,5.26E
1850-11-01,6.6370000000000005,1.699,Zwolle,Netherlands,52.24N,5.26E
1850-12-01,2.6630000000000003,1.133,Zwolle,Netherlands,52.24N,5.26E
1851-01-01,3.2910000000000004,0.649,Zwolle,Netherlands,52.24N,5.26E
1851-02-01,2.597,0.6679999999999999,Zwolle,Netherlands,52.24N,5.26E
1851-03-01,4.715,0.866,Zwolle,Netherlands,52.24N,5.26E
1851-04-01,7.622000000000001,1.7209999999999999,Zwolle,Netherlands,52.24N,5.26E
1851-05-01,9.772,1.006,Zwolle,Netherlands,52.24N,5.26E
1851-06-01,15.066,0.945,Zwolle,Netherlands,52.24N,5.26E
1851-07-01,15.842999999999998,1.63,Zwolle,Netherlands,52.24N,5.26E
1851-08-01,16.758000000000006,1.556,Zwolle,Netherlands,52.24N,5.26E
1851-09-01,12.62,1.016,Zwolle,Netherlands,52.24N,5.26E
1851-10-01,10.62,2.197,Zwolle,Netherlands,52.24N,5.26E
1851-11-01,2.39,0.972,Zwolle,Netherlands,52.24N,5.26E
1851-12-01,2.625,3.372,Zwolle,Netherlands,52.24N,5.26E
1852-01-01,3.7760000000000002,2.799,Zwolle,Netherlands,52.24N,5.26E
1852-02-01,2.859,1.072,Zwolle,Netherlands,52.24N,5.26E
1852-03-01,3.139,1.149,Zwolle,Netherlands,52.24N,5.26E
1852-04-01,5.803000000000001,1.8719999999999999,Zwolle,Netherlands,52.24N,5.26E
1852-05-01,12.038,1.196,Zwolle,Netherlands,52.24N,5.26E
1852-06-01,14.593,0.747,Zwolle,Netherlands,52.24N,5.26E
1852-07-01,19.971,1.5519999999999998,Zwolle,Netherlands,52.24N,5.26E
1852-08-01,17.426000000000002,1.147,Zwolle,Netherlands,52.24N,5.26E
1852-09-01,13.595,1.311,Zwolle,Netherlands,52.24N,5.26E
1852-10-01,8.222999999999999,1.222,Zwolle,Netherlands,52.24N,5.26E
1852-11-01,8.035,1.485,Zwolle,Netherlands,52.24N,5.26E
1852-12-01,6.489,1.599,Zwolle,Netherlands,52.24N,5.26E
1853-01-01,4.273,1.0490000000000002,Zwolle,Netherlands,52.24N,5.26E
1853-02-01,-1.2360000000000002,1.156,Zwolle,Netherlands,52.24N,5.26E
1853-03-01,0.2270000000000003,1.827,Zwolle,Netherlands,52.24N,5.26E
1853-04-01,6.3290000000000015,1.324,Zwolle,Netherlands,52.24N,5.26E
1853-05-01,11.497,0.733,Zwolle,Netherlands,52.24N,5.26E
1853-06-01,15.552,0.96,Zwolle,Netherlands,52.24N,5.26E
1853-07-01,17.13,0.912,Zwolle,Netherlands,52.24N,5.26E
1853-08-01,15.807000000000002,1.038,Zwolle,Netherlands,52.24N,5.26E
1853-09-01,13.417,0.746,Zwolle,Netherlands,52.24N,5.26E
1853-10-01,10.077,1.0190000000000001,Zwolle,Netherlands,52.24N,5.26E
1853-11-01,3.49,2.086,Zwolle,Netherlands,52.24N,5.26E
1853-12-01,-2.978,1.2990000000000002,Zwolle,Netherlands,52.24N,5.26E
1854-01-01,1.558,1.9169999999999998,Zwolle,Netherlands,52.24N,5.26E
1854-02-01,1.747,1.4769999999999999,Zwolle,Netherlands,52.24N,5.26E
1854-03-01,5.472,1.175,Zwolle,Netherlands,52.24N,5.26E
1854-04-01,8.546000000000001,0.7979999999999999,Zwolle,Netherlands,52.24N,5.26E
1854-05-01,11.525,0.932,Zwolle,Netherlands,52.24N,5.26E
1854-06-01,14.265999999999998,1.4769999999999999,Zwolle,Netherlands,52.24N,5.26E
1854-07-01,17.139,1.419,Zwolle,Netherlands,52.24N,5.26E
1854-08-01,16.364,1.493,Zwolle,Netherlands,52.24N,5.26E
1854-09-01,14.076,0.779,Zwolle,Netherlands,52.24N,5.26E
1854-10-01,9.341000000000001,1.091,Zwolle,Netherlands,52.24N,5.26E
1854-11-01,3.297,0.955,Zwolle,Netherlands,52.24N,5.26E
1854-12-01,3.625,2.392,Zwolle,Netherlands,52.24N,5.26E
1855-01-01,-1.492,2.15,Zwolle,Netherlands,52.24N,5.26E
1855-02-01,-4.875,1.581,Zwolle,Netherlands,52.24N,5.26E
1855-03-01,1.798,1.077,Zwolle,Netherlands,52.24N,5.26E
1855-04-01,6.2890000000000015,1.459,Zwolle,Netherlands,52.24N,5.26E
1855-05-01,9.949000000000002,1.2229999999999999,Zwolle,Netherlands,52.24N,5.26E
1855-06-01,14.674000000000001,0.823,Zwolle,Netherlands,52.24N,5.26E
1855-07-01,16.785999999999998,0.85,Zwolle,Netherlands,52.24N,5.26E
1855-08-01,17.136000000000006,0.621,Zwolle,Netherlands,52.24N,5.26E
1855-09-01,13.522,0.573,Zwolle,Netherlands,52.24N,5.26E
1855-10-01,10.736,1.21,Zwolle,Netherlands,52.24N,5.26E
1855-11-01,3.138,0.855,Zwolle,Netherlands,52.24N,5.26E
1855-12-01,-1.02,2.574,Zwolle,Netherlands,52.24N,5.26E
1856-01-01,2.274,0.9109999999999999,Zwolle,Netherlands,52.24N,5.26E
1856-02-01,3.833,1.403,Zwolle,Netherlands,52.24N,5.26E
1856-03-01,3.148,1.173,Zwolle,Netherlands,52.24N,5.26E
1856-04-01,8.176,0.63,Zwolle,Netherlands,52.24N,5.26E
1856-05-01,10.315,1.6159999999999999,Zwolle,Netherlands,52.24N,5.26E
1856-06-01,14.997,1.506,Zwolle,Netherlands,52.24N,5.26E
1856-07-01,15.438,0.675,Zwolle,Netherlands,52.24N,5.26E
1856-08-01,17.611,1.5919999999999999,Zwolle,Netherlands,52.24N,5.26E
1856-09-01,12.955,1.345,Zwolle,Netherlands,52.24N,5.26E
1856-10-01,10.49,0.794,Zwolle,Netherlands,52.24N,5.26E
1856-11-01,2.859,1.139,Zwolle,Netherlands,52.24N,5.26E
1856-12-01,3.405,1.712,Zwolle,Netherlands,52.24N,5.26E
1857-01-01,0.030000000000000027,1.173,Zwolle,Netherlands,52.24N,5.26E
1857-02-01,2.333,1.9169999999999998,Zwolle,Netherlands,52.24N,5.26E
1857-03-01,4.1720000000000015,0.978,Zwolle,Netherlands,52.24N,5.26E
1857-04-01,7.285,0.703,Zwolle,Netherlands,52.24N,5.26E
1857-05-01,12.617,0.976,Zwolle,Netherlands,52.24N,5.26E
1857-06-01,16.718,0.785,Zwolle,Netherlands,52.24N,5.26E
1857-07-01,17.892,1.064,Zwolle,Netherlands,52.24N,5.26E
1857-08-01,19.553,1.167,Zwolle,Netherlands,52.24N,5.26E
1857-09-01,15.522,0.912,Zwolle,Netherlands,52.24N,5.26E
1857-10-01,11.473,1.1340000000000001,Zwolle,Netherlands,52.24N,5.26E
1857-11-01,5.587000000000001,0.943,Zwolle,Netherlands,52.24N,5.26E
1857-12-01,4.7,1.012,Zwolle,Netherlands,52.24N,5.26E
1858-01-01,0.19900000000000007,2.313,Zwolle,Netherlands,52.24N,5.26E
1858-02-01,-0.5470000000000002,0.703,Zwolle,Netherlands,52.24N,5.26E
1858-03-01,3.0170000000000003,1.055,Zwolle,Netherlands,52.24N,5.26E
1858-04-01,7.635000000000002,1.454,Zwolle,Netherlands,52.24N,5.26E
1858-05-01,10.902,1.375,Zwolle,Netherlands,52.24N,5.26E
1858-06-01,18.973,1.263,Zwolle,Netherlands,52.24N,5.26E
1858-07-01,16.017,1.4680000000000002,Zwolle,Netherlands,52.24N,5.26E
1858-08-01,17.275000000000002,1.3319999999999999,Zwolle,Netherlands,52.24N,5.26E
1858-09-01,15.932,1.075,Zwolle,Netherlands,52.24N,5.26E
1858-10-01,9.609,1.015,Zwolle,Netherlands,52.24N,5.26E
1858-11-01,1.133,1.295,Zwolle,Netherlands,52.24N,5.26E
1858-12-01,2.6689999999999996,1.146,Zwolle,Netherlands,52.24N,5.26E
1859-01-01,2.758,0.843,Zwolle,Netherlands,52.24N,5.26E
1859-02-01,4.595,0.847,Zwolle,Netherlands,52.24N,5.26E
1859-03-01,6.952000000000001,0.8170000000000001,Zwolle,Netherlands,52.24N,5.26E
1859-04-01,7.352,0.9790000000000001,Zwolle,Netherlands,52.24N,5.26E
1859-05-01,12.738,0.9670000000000001,Zwolle,Netherlands,52.24N,5.26E
1859-06-01,16.942999999999998,1.422,Zwolle,Netherlands,52.24N,5.26E
1859-07-01,19.766,0.9740000000000001,Zwolle,Netherlands,52.24N,5.26E
1859-08-01,17.980999999999998,0.649,Zwolle,Netherlands,52.24N,5.26E
1859-09-01,13.779000000000002,0.6709999999999999,Zwolle,Netherlands,52.24N,5.26E
1859-10-01,10.728,0.973,Zwolle,Netherlands,52.24N,5.26E
1859-11-01,4.087,1.568,Zwolle,Netherlands,52.24N,5.26E
1859-12-01,0.04599999999999982,1.5919999999999999,Zwolle,Netherlands,52.24N,5.26E
1860-01-01,2.926,1.083,Zwolle,Netherlands,52.24N,5.26E
1860-02-01,-0.06200000000000028,0.983,Zwolle,Netherlands,52.24N,5.26E
1860-03-01,3.0040000000000004,2.125,Zwolle,Netherlands,52.24N,5.26E
1860-04-01,6.287000000000001,0.9990000000000001,Zwolle,Netherlands,52.24N,5.26E
1860-05-01,12.421,0.451,Zwolle,Netherlands,52.24N,5.26E
1860-06-01,14.337,0.757,Zwolle,Netherlands,52.24N,5.26E
1860-07-01,15.13,0.7040000000000001,Zwolle,Netherlands,52.24N,5.26E
1860-08-01,14.682000000000002,0.9840000000000001,Zwolle,Netherlands,52.24N,5.26E
1860-09-01,12.674000000000001,0.696,Zwolle,Netherlands,52.24N,5.26E
1860-10-01,9.496,0.491,Zwolle,Netherlands,52.24N,5.26E
1860-11-01,2.9,0.805,Zwolle,Netherlands,52.24N,5.26E
1860-12-01,0.2559999999999998,0.8220000000000001,Zwolle,Netherlands,52.24N,5.26E
1861-01-01,-2.9760000000000004,1.228,Zwolle,Netherlands,52.24N,5.26E
1861-02-01,4.553,1.01,Zwolle,Netherlands,52.24N,5.26E
1861-03-01,5.9639999999999995,0.436,Zwolle,Netherlands,52.24N,5.26E
1861-04-01,6.487,0.879,Zwolle,Netherlands,52.24N,5.26E
1861-05-01,10.327,0.971,Zwolle,Netherlands,52.24N,5.26E
1861-06-01,16.636,1.7380000000000002,Zwolle,Netherlands,52.24N,5.26E
1861-07-01,17.105999999999998,1.207,Zwolle,Netherlands,52.24N,5.26E
1861-08-01,17.543000000000006,0.5379999999999999,Zwolle,Netherlands,52.24N,5.26E
1861-09-01,13.852,0.52,Zwolle,Netherlands,52.24N,5.26E
1861-10-01,11.187000000000001,0.478,Zwolle,Netherlands,52.24N,5.26E
1861-11-01,4.843,1.69,Zwolle,Netherlands,52.24N,5.26E
1861-12-01,2.688,2.0180000000000002,Zwolle,Netherlands,52.24N,5.26E
1862-01-01,1.012,1.382,Zwolle,Netherlands,52.24N,5.26E
1862-02-01,2.822,1.3130000000000002,Zwolle,Netherlands,52.24N,5.26E
1862-03-01,6.931,0.6920000000000001,Zwolle,Netherlands,52.24N,5.26E
1862-04-01,9.633,0.9940000000000001,Zwolle,Netherlands,52.24N,5.26E
1862-05-01,14.481000000000002,1.73,Zwolle,Netherlands,52.24N,5.26E
1862-06-01,14.032,1.148,Zwolle,Netherlands,52.24N,5.26E
1862-07-01,15.492,0.888,Zwolle,Netherlands,52.24N,5.26E
1862-08-01,16.079,1.158,Zwolle,Netherlands,52.24N,5.26E
1862-09-01,14.451,1.167,Zwolle,Netherlands,52.24N,5.26E
1862-10-01,11.183,1.3,Zwolle,Netherlands,52.24N,5.26E
1862-11-01,4.423,0.831,Zwolle,Netherlands,52.24N,5.26E
1862-12-01,4.013,1.6580000000000001,Zwolle,Netherlands,52.24N,5.26E
1863-01-01,4.102,2.201,Zwolle,Netherlands,52.24N,5.26E
1863-02-01,4.236000000000001,2.862,Zwolle,Netherlands,52.24N,5.26E
1863-03-01,5.726,0.504,Zwolle,Netherlands,52.24N,5.26E
1863-04-01,8.796000000000001,1.545,Zwolle,Netherlands,52.24N,5.26E
1863-05-01,11.633,1.112,Zwolle,Netherlands,52.24N,5.26E
1863-06-01,15.061,1.2790000000000001,Zwolle,Netherlands,52.24N,5.26E
1863-07-01,15.677,1.037,Zwolle,Netherlands,52.24N,5.26E
1863-08-01,17.217000000000002,0.826,Zwolle,Netherlands,52.24N,5.26E
1863-09-01,12.481,0.6829999999999999,Zwolle,Netherlands,52.24N,5.26E
1863-10-01,11.214,0.852,Zwolle,Netherlands,52.24N,5.26E
1863-11-01,5.6770000000000005,0.816,Zwolle,Netherlands,52.24N,5.26E
1863-12-01,4.647,1.445,Zwolle,Netherlands,52.24N,5.26E
1864-01-01,-1.589,0.919,Zwolle,Netherlands,52.24N,5.26E
1864-02-01,0.6519999999999997,1.5819999999999999,Zwolle,Netherlands,52.24N,5.26E
1864-03-01,5.1370000000000005,0.755,Zwolle,Netherlands,52.24N,5.26E
1864-04-01,7.334,0.902,Zwolle,Netherlands,52.24N,5.26E
1864-05-01,11.089,0.522,Zwolle,Netherlands,52.24N,5.26E
1864-06-01,14.318,1.064,Zwolle,Netherlands,52.24N,5.26E
1864-07-01,15.924000000000001,0.6509999999999999,Zwolle,Netherlands,52.24N,5.26E
1864-08-01,14.504,1.21,Zwolle,Netherlands,52.24N,5.26E
1864-09-01,13.679,1.295,Zwolle,Netherlands,52.24N,5.26E
1864-10-01,8.892000000000001,0.6779999999999999,Zwolle,Netherlands,52.24N,5.26E
1864-11-01,3.7,1.206,Zwolle,Netherlands,52.24N,5.26E
1864-12-01,-0.4470000000000001,1.406,Zwolle,Netherlands,52.24N,5.26E
1865-01-01,1.005,0.794,Zwolle,Netherlands,52.24N,5.26E
1865-02-01,-1.0100000000000002,0.794,Zwolle,Netherlands,52.24N,5.26E
1865-03-01,0.8250000000000002,0.42100000000000004,Zwolle,Netherlands,52.24N,5.26E
1865-04-01,10.948,1.496,Zwolle,Netherlands,52.24N,5.26E
1865-05-01,15.374,1.192,Zwolle,Netherlands,52.24N,5.26E
1865-06-01,14.384,0.836,Zwolle,Netherlands,52.24N,5.26E
1865-07-01,18.256,0.6809999999999999,Zwolle,Netherlands,52.24N,5.26E
1865-08-01,16.137,0.6,Zwolle,Netherlands,52.24N,5.26E
1865-09-01,16.758,0.449,Zwolle,Netherlands,52.24N,5.26E
1865-10-01,10.4,0.8740000000000001,Zwolle,Netherlands,52.24N,5.26E
1865-11-01,6.85,0.863,Zwolle,Netherlands,52.24N,5.26E
1865-12-01,2.569,1.476,Zwolle,Netherlands,52.24N,5.26E
1866-01-01,4.856,0.642,Zwolle,Netherlands,52.24N,5.26E
1866-02-01,4.455,0.9490000000000001,Zwolle,Netherlands,52.24N,5.26E
1866-03-01,3.8,0.821,Zwolle,Netherlands,52.24N,5.26E
1866-04-01,9.131,0.858,Zwolle,Netherlands,52.24N,5.26E
1866-05-01,9.817,1.026,Zwolle,Netherlands,52.24N,5.26E
1866-06-01,17.509,0.807,Zwolle,Netherlands,52.24N,5.26E
1866-07-01,15.906999999999998,0.777,Zwolle,Netherlands,52.24N,5.26E
1866-08-01,15.224000000000002,0.789,Zwolle,Netherlands,52.24N,5.26E
1866-09-01,14.242,0.5820000000000001,Zwolle,Netherlands,52.24N,5.26E
1866-10-01,9.134,0.511,Zwolle,Netherlands,52.24N,5.26E
1866-11-01,6.013,0.767,Zwolle,Netherlands,52.24N,5.26E
1866-12-01,3.963,1.09,Zwolle,Netherlands,52.24N,5.26E
1867-01-01,0.216,1.436,Zwolle,Netherlands,52.24N,5.26E
1867-02-01,5.949999999999998,0.644,Zwolle,Netherlands,52.24N,5.26E
1867-03-01,2.4970000000000003,0.982,Zwolle,Netherlands,52.24N,5.26E
1867-04-01,8.324,0.9229999999999999,Zwolle,Netherlands,52.24N,5.26E
1867-05-01,12.003,0.315,Zwolle,Netherlands,52.24N,5.26E
1867-06-01,14.959000000000001,0.584,Zwolle,Netherlands,52.24N,5.26E
1867-07-01,14.921,0.7609999999999999,Zwolle,Netherlands,52.24N,5.26E
1867-08-01,17.464000000000002,0.875,Zwolle,Netherlands,52.24N,5.26E
1867-09-01,14.652000000000001,0.698,Zwolle,Netherlands,52.24N,5.26E
1867-10-01,9.072000000000001,0.675,Zwolle,Netherlands,52.24N,5.26E
1867-11-01,5.117,2.128,Zwolle,Netherlands,52.24N,5.26E
1867-12-01,0.585,1.95,Zwolle,Netherlands,52.24N,5.26E
1868-01-01,0.417,0.777,Zwolle,Netherlands,52.24N,5.26E
1868-02-01,5.023,1.508,Zwolle,Netherlands,52.24N,5.26E
1868-03-01,5.619,0.5379999999999999,Zwolle,Netherlands,52.24N,5.26E
1868-04-01,8.123000000000001,1.1340000000000001,Zwolle,Netherlands,52.24N,5.26E
1868-05-01,15.812,1.103,Zwolle,Netherlands,52.24N,5.26E
1868-06-01,16.787,0.586,Zwolle,Netherlands,52.24N,5.26E
1868-07-01,19.556,0.44799999999999995,Zwolle,Netherlands,52.24N,5.26E
1868-08-01,18.493,0.608,Zwolle,Netherlands,52.24N,5.26E
1868-09-01,15.342,0.648,Zwolle,Netherlands,52.24N,5.26E
1868-10-01,9.001999999999997,0.8340000000000001,Zwolle,Netherlands,52.24N,5.26E
1868-11-01,4.372999999999998,1.031,Zwolle,Netherlands,52.24N,5.26E
1868-12-01,6.195,1.207,Zwolle,Netherlands,52.24N,5.26E
1869-01-01,1.71,1.4040000000000001,Zwolle,Netherlands,52.24N,5.26E
1869-02-01,6.151999999999999,1.3430000000000002,Zwolle,Netherlands,52.24N,5.26E
1869-03-01,2.399,1.067,Zwolle,Netherlands,52.24N,5.26E
1869-04-01,10.49,1.47,Zwolle,Netherlands,52.24N,5.26E
1869-05-01,11.334,0.9279999999999999,Zwolle,Netherlands,52.24N,5.26E
1869-06-01,12.823,0.773,Zwolle,Netherlands,52.24N,5.26E
1869-07-01,17.698999999999995,0.8009999999999999,Zwolle,Netherlands,52.24N,5.26E
1869-08-01,15.357,0.7440000000000001,Zwolle,Netherlands,52.24N,5.26E
1869-09-01,14.929,0.589,Zwolle,Netherlands,52.24N,5.26E
1869-10-01,8.706,0.7609999999999999,Zwolle,Netherlands,52.24N,5.26E
1869-11-01,4.968,0.413,Zwolle,Netherlands,52.24N,5.26E
1869-12-01,1.151,1.03,Zwolle,Netherlands,52.24N,5.26E
1870-01-01,1.683,1.033,Zwolle,Netherlands,52.24N,5.26E
1870-02-01,-1.144,1.329,Zwolle,Netherlands,52.24N,5.26E
1870-03-01,3.0970000000000004,0.767,Zwolle,Netherlands,52.24N,5.26E
1870-04-01,8.822000000000003,0.867,Zwolle,Netherlands,52.24N,5.26E
1870-05-01,11.94,0.6990000000000001,Zwolle,Netherlands,52.24N,5.26E
1870-06-01,14.966,0.835,Zwolle,Netherlands,52.24N,5.26E
1870-07-01,18.218,0.564,Zwolle,Netherlands,52.24N,5.26E
1870-08-01,15.962000000000002,0.301,Zwolle,Netherlands,52.24N,5.26E
1870-09-01,13.033,0.5710000000000001,Zwolle,Netherlands,52.24N,5.26E
1870-10-01,9.004999999999997,0.75,Zwolle,Netherlands,52.24N,5.26E
1870-11-01,5.038,1.3980000000000001,Zwolle,Netherlands,52.24N,5.26E
