3,0.23199999999999998,Ibarra,Ecuador,0.80N,77.95W
1967-01-01,23.332,0.359,Ichalkaranji,India,16.87N,73.67E
1967-02-01,25.006999999999998,0.302,Ichalkaranji,India,16.87N,73.67E
1967-03-01,26.924,0.462,Ichalkaranji,India,16.87N,73.67E
1967-04-01,28.87,0.27899999999999997,Ichalkaranji,India,16.87N,73.67E
1967-05-01,29.518,0.418,Ichalkaranji,India,16.87N,73.67E
1967-06-01,27.21,0.49200000000000005,Ichalkaranji,India,16.87N,73.67E
1967-07-01,25.221,0.446,Ichalkaranji,India,16.87N,73.67E
1967-08-01,25.139,0.429,Ichalkaranji,India,16.87N,73.67E
1967-09-01,25.340999999999998,0.361,Ichalkaranji,India,16.87N,73.67E
1967-10-01,25.916999999999998,0.204,Ichalkaranji,India,16.87N,73.67E
1967-11-01,25.226000000000006,0.231,Ichalkaranji,India,16.87N,73.67E
1967-12-01,24.773000000000003,0.633,Ichalkaranji,India,16.87N,73.67E
1968-01-01,22.804000000000002,0.307,Ichalkaranji,India,16.87N,73.67E
1968-02-01,24.000999999999998,0.5920000000000001,Ichalkaranji,India,16.87N,73.67E
1968-03-01,26.793000000000003,0.312,Ichalkaranji,India,16.87N,73.67E
1968-04-01,27.93,0.7140000000000001,Ichalkaranji,India,16.87N,73.67E
1968-05-01,28.587,0.73,Ichalkaranji,India,16.87N,73.67E
1968-06-01,27.226,0.275,Ichalkaranji,India,16.87N,73.67E
1968-07-01,25.462,0.516,Ichalkaranji,India,16.87N,73.67E
1968-08-01,25.229,0.37799999999999995,Ichalkaranji,India,16.87N,73.67E
1968-09-01,25.805999999999997,0.281,Ichalkaranji,India,16.87N,73.67E
1968-10-01,25.679,0.36200000000000004,Ichalkaranji,India,16.87N,73.67E
1968-11-01,25.276,0.621,Ichalkaranji,India,16.87N,73.67E
1968-12-01,24.125,0.37200000000000005,Ichalkaranji,India,16.87N,73.67E
1969-01-01,23.587,0.49,Ichalkaranji,India,16.87N,73.67E
1969-02-01,25.229000000000006,0.344,Ichalkaranji,India,16.87N,73.67E
1969-03-01,27.664,0.556,Ichalkaranji,India,16.87N,73.67E
1969-04-01,29.32,0.54,Ichalkaranji,India,16.87N,73.67E
1969-05-01,29.781999999999996,0.414,Ichalkaranji,India,16.87N,73.67E
1969-06-01,27.265,0.35,Ichalkaranji,India,16.87N,73.67E
1969-07-01,25.463,0.21,Ichalkaranji,India,16.87N,73.67E
1969-08-01,25.38,0.513,Ichalkaranji,India,16.87N,73.67E
1969-09-01,24.91,0.278,Ichalkaranji,India,16.87N,73.67E
1969-10-01,26.201,0.536,Ichalkaranji,India,16.87N,73.67E
1969-11-01,26.253,0.36700000000000005,Ichalkaranji,India,16.87N,73.67E
1969-12-01,24.74,0.336,Ichalkaranji,India,16.87N,73.67E
1970-01-01,23.766,0.397,Ichalkaranji,India,16.87N,73.67E
1970-02-01,24.844,0.655,Ichalkaranji,India,16.87N,73.67E
1970-03-01,26.712,0.5379999999999999,Ichalkaranji,India,16.87N,73.67E
1970-04-01,28.857,0.5770000000000001,Ichalkaranji,India,16.87N,73.67E
1970-05-01,29.07,0.35600000000000004,Ichalkaranji,India,16.87N,73.67E
1970-06-01,26.309,0.36,Ichalkaranji,India,16.87N,73.67E
1970-07-01,25.493,0.259,Ichalkaranji,India,16.87N,73.67E
1970-08-01,24.805999999999997,0.314,Ichalkaranji,India,16.87N,73.67E
1970-09-01,25.054,0.264,Ichalkaranji,India,16.87N,73.67E
1970-10-01,25.943,0.5,Ichalkaranji,India,16.87N,73.67E
1970-11-01,24.668000000000006,0.862,Ichalkaranji,India,16.87N,73.67E
1970-12-01,22.515,0.642,Ichalkaranji,India,16.87N,73.67E
1971-01-01,22.971,0.22,Ichalkaranji,India,16.87N,73.67E
1971-02-01,24.474,0.305,Ichalkaranji,India,16.87N,73.67E
1971-03-01,26.941,0.455,Ichalkaranji,India,16.87N,73.67E
1971-04-01,29.159000000000002,0.252,Ichalkaranji,India,16.87N,73.67E
1971-05-01,28.9,0.306,Ichalkaranji,India,16.87N,73.67E
1971-06-01,25.840999999999998,0.33299999999999996,Ichalkaranji,India,16.87N,73.67E
1971-07-01,25.444000000000006,0.308,Ichalkaranji,India,16.87N,73.67E
1971-08-01,25.051,0.287,Ichalkaranji,India,16.87N,73.67E
1971-09-01,25.64,0.162,Ichalkaranji,India,16.87N,73.67E
1971-10-01,25.05,0.267,Ichalkaranji,India,16.87N,73.67E
1971-11-01,24.186999999999998,0.586,Ichalkaranji,India,16.87N,73.67E
1971-12-01,23.153,0.597,Ichalkaranji,India,16.87N,73.67E
1972-01-01,23.214000000000002,0.491,Ichalkaranji,India,16.87N,73.67E
1972-02-01,23.630000000000006,0.301,Ichalkaranji,India,16.87N,73.67E
1972-03-01,27.269000000000002,0.575,Ichalkaranji,India,16.87N,73.67E
1972-04-01,28.455,0.385,Ichalkaranji,India,16.87N,73.67E
1972-05-01,28.953000000000003,0.17600000000000002,Ichalkaranji,India,16.87N,73.67E
1972-06-01,28.191,0.665,Ichalkaranji,India,16.87N,73.67E
1972-07-01,25.809,0.285,Ichalkaranji,India,16.87N,73.67E
1972-08-01,25.662,0.365,Ichalkaranji,India,16.87N,73.67E
1972-09-01,26.296999999999997,0.379,Ichalkaranji,India,16.87N,73.67E
1972-10-01,27.195999999999998,0.615,Ichalkaranji,India,16.87N,73.67E
1972-11-01,25.285999999999998,0.35200000000000004,Ichalkaranji,India,16.87N,73.67E
1972-12-01,25.004,0.392,Ichalkaranji,India,16.87N,73.67E
1973-01-01,23.456,0.636,Ichalkaranji,India,16.87N,73.67E
1973-02-01,25.680999999999997,0.349,Ichalkaranji,India,16.87N,73.67E
1973-03-01,27.424,0.295,Ichalkaranji,India,16.87N,73.67E
1973-04-01,29.735,0.439,Ichalkaranji,India,16.87N,73.67E
1973-05-01,30.008000000000003,0.524,Ichalkaranji,India,16.87N,73.67E
1973-06-01,27.230999999999998,0.247,Ichalkaranji,India,16.87N,73.67E
1973-07-01,25.433000000000003,0.281,Ichalkaranji,India,16.87N,73.67E
1973-08-01,24.784000000000002,0.478,Ichalkaranji,India,16.87N,73.67E
1973-09-01,25.046999999999997,0.28600000000000003,Ichalkaranji,India,16.87N,73.67E
1973-10-01,25.916,0.535,Ichalkaranji,India,16.87N,73.67E
1973-11-01,24.795,0.306,Ichalkaranji,India,16.87N,73.67E
1973-12-01,24.194000000000006,0.39899999999999997,Ichalkaranji,India,16.87N,73.67E
1974-01-01,23.561,0.402,Ichalkaranji,India,16.87N,73.67E
1974-02-01,25.025,0.565,Ichalkaranji,India,16.87N,73.67E
1974-03-01,27.923000000000002,0.363,Ichalkaranji,India,16.87N,73.67E
1974-04-01,29.285999999999998,0.263,Ichalkaranji,India,16.87N,73.67E
1974-05-01,28.633000000000003,0.384,Ichalkaranji,India,16.87N,73.67E
1974-06-01,26.802,0.428,Ichalkaranji,India,16.87N,73.67E
1974-07-01,25.636000000000006,0.331,Ichalkaranji,India,16.87N,73.67E
1974-08-01,25.08,0.39399999999999996,Ichalkaranji,India,16.87N,73.67E
1974-09-01,25.776,0.301,Ichalkaranji,India,16.87N,73.67E
1974-10-01,25.421000000000006,0.215,Ichalkaranji,India,16.87N,73.67E
1974-11-01,23.903,0.516,Ichalkaranji,India,16.87N,73.67E
1974-12-01,23.068,0.38,Ichalkaranji,India,16.87N,73.67E
1975-01-01,23.079,0.415,Ichalkaranji,India,16.87N,73.67E
1975-02-01,24.587000000000003,0.253,Ichalkaranji,India,16.87N,73.67E
1975-03-01,26.538,0.439,Ichalkaranji,India,16.87N,73.67E
1975-04-01,29.131,0.561,Ichalkaranji,India,16.87N,73.67E
1975-05-01,28.877,0.478,Ichalkaranji,India,16.87N,73.67E
1975-06-01,26.363000000000003,0.376,Ichalkaranji,India,16.87N,73.67E
1975-07-01,25.14,0.418,Ichalkaranji,India,16.87N,73.67E
1975-08-01,24.836,0.494,Ichalkaranji,India,16.87N,73.67E
1975-09-01,25.066,0.34600000000000003,Ichalkaranji,India,16.87N,73.67E
1975-10-01,25.46,0.428,Ichalkaranji,India,16.87N,73.67E
1975-11-01,23.924000000000003,0.342,Ichalkaranji,India,16.87N,73.67E
1975-12-01,22.685,0.315,Ichalkaranji,India,16.87N,73.67E
1976-01-01,22.506,0.358,Ichalkaranji,India,16.87N,73.67E
1976-02-01,24.344,0.431,Ichalkaranji,India,16.87N,73.67E
1976-03-01,27.362,0.526,Ichalkaranji,India,16.87N,73.67E
1976-04-01,27.819000000000003,0.184,Ichalkaranji,India,16.87N,73.67E
1976-05-01,28.584,0.654,Ichalkaranji,India,16.87N,73.67E
1976-06-01,26.409000000000002,0.175,Ichalkaranji,India,16.87N,73.67E
1976-07-01,25.456000000000003,0.292,Ichalkaranji,India,16.87N,73.67E
1976-08-01,25.092,0.22399999999999998,Ichalkaranji,India,16.87N,73.67E
1976-09-01,25.509,0.43799999999999994,Ichalkaranji,India,16.87N,73.67E
1976-10-01,27.142000000000003,0.4,Ichalkaranji,India,16.87N,73.67E
1976-11-01,26.726000000000006,0.316,Ichalkaranji,India,16.87N,73.67E
1976-12-01,24.891,0.3,Ichalkaranji,India,16.87N,73.67E
1977-01-01,23.603,0.28800000000000003,Ichalkaranji,India,16.87N,73.67E
1977-02-01,25.289,0.368,Ichalkaranji,India,16.87N,73.67E
1977-03-01,28.245,0.21899999999999997,Ichalkaranji,India,16.87N,73.67E
1977-04-01,28.612,0.43200000000000005,Ichalkaranji,India,16.87N,73.67E
1977-05-01,29.014,0.489,Ichalkaranji,India,16.87N,73.67E
1977-06-01,27.03,0.177,Ichalkaranji,India,16.87N,73.67E
1977-07-01,25.296000000000006,0.24600000000000002,Ichalkaranji,India,16.87N,73.67E
1977-08-01,25.386,0.441,Ichalkaranji,India,16.87N,73.67E
1977-09-01,25.525,0.364,Ichalkaranji,India,16.87N,73.67E
1977-10-01,26.705,0.621,Ichalkaranji,India,16.87N,73.67E
1977-11-01,26.453000000000007,0.505,Ichalkaranji,India,16.87N,73.67E
1977-12-01,23.915000000000006,0.89,Ichalkaranji,India,16.87N,73.67E
1978-01-01,23.671999999999997,0.366,Ichalkaranji,India,16.87N,73.67E
1978-02-01,24.25,0.218,Ichalkaranji,India,16.87N,73.67E
1978-03-01,25.941999999999997,0.24600000000000002,Ichalkaranji,India,16.87N,73.67E
1978-04-01,28.294,0.5760000000000001,Ichalkaranji,India,16.87N,73.67E
1978-05-01,29.174,0.226,Ichalkaranji,India,16.87N,73.67E
1978-06-01,25.8,0.309,Ichalkaranji,India,16.87N,73.67E
1978-07-01,25.090999999999998,0.16,Ichalkaranji,India,16.87N,73.67E
1978-08-01,24.787,0.309,Ichalkaranji,India,16.87N,73.67E
1978-09-01,25.044,0.16699999999999998,Ichalkaranji,India,16.87N,73.67E
1978-10-01,26.348000000000006,0.401,Ichalkaranji,India,16.87N,73.67E
1978-11-01,26.293000000000006,0.653,Ichalkaranji,India,16.87N,73.67E
1978-12-01,24.872,0.5329999999999999,Ichalkaranji,India,16.87N,73.67E
1979-01-01,24.362,0.39399999999999996,Ichalkaranji,India,16.87N,73.67E
1979-02-01,24.089,0.561,Ichalkaranji,India,16.87N,73.67E
1979-03-01,26.781999999999996,0.254,Ichalkaranji,India,16.87N,73.67E
1979-04-01,28.706999999999997,0.462,Ichalkaranji,India,16.87N,73.67E
1979-05-01,29.039,0.314,Ichalkaranji,India,16.87N,73.67E
1979-06-01,27.566999999999997,0.267,Ichalkaranji,India,16.87N,73.67E
1979-07-01,25.965999999999998,0.406,Ichalkaranji,India,16.87N,73.67E
1979-08-01,25.057,0.409,Ichalkaranji,India,16.87N,73.67E
1979-09-01,25.815,0.326,Ichalkaranji,India,16.87N,73.67E
1979-10-01,26.730999999999998,0.701,Ichalkaranji,India,16.87N,73.67E
1979-11-01,26.195999999999998,0.5489999999999999,Ichalkaranji,India,16.87N,73.67E
1979-12-01,24.671000000000006,0.442,Ichalkaranji,India,16.87N,73.67E
1980-01-01,23.874000000000002,0.39,Ichalkaranji,India,16.87N,73.67E
1980-02-01,25.436999999999998,0.235,Ichalkaranji,India,16.87N,73.67E
1980-03-01,27.191,0.262,Ichalkaranji,India,16.87N,73.67E
1980-04-01,29.491999999999997,0.677,Ichalkaranji,India,16.87N,73.67E
1980-05-01,30.081,0.297,Ichalkaranji,India,16.87N,73.67E
1980-06-01,26.238000000000003,0.2,Ichalkaranji,India,16.87N,73.67E
1980-07-01,25.733,0.6,Ichalkaranji,India,16.87N,73.67E
1980-08-01,24.971,0.429,Ichalkaranji,India,16.87N,73.67E
1980-09-01,25.725,0.20800000000000002,Ichalkaranji,India,16.87N,73.67E
1980-10-01,26.783,0.282,Ichalkaranji,India,16.87N,73.67E
1980-11-01,26.256,0.429,Ichalkaranji,India,16.87N,73.67E
1980-12-01,23.599,0.22,Ichalkaranji,India,16.87N,73.67E
1981-01-01,23.32,0.55,Ichalkaranji,India,16.87N,73.67E
1981-02-01,25.133000000000006,0.369,Ichalkaranji,India,16.87N,73.67E
1981-03-01,27.238000000000003,0.261,Ichalkaranji,India,16.87N,73.67E
1981-04-01,28.739,0.27699999999999997,Ichalkaranji,India,16.87N,73.67E
1981-05-01,29.633000000000003,0.503,Ichalkaranji,India,16.87N,73.67E
1981-06-01,27.023000000000003,0.54,Ichalkaranji,India,16.87N,73.67E
1981-07-01,25.590999999999998,0.266,Ichalkaranji,India,16.87N,73.67E
1981-08-01,25.044,0.297,Ichalkaranji,India,16.87N,73.67E
1981-09-01,25.615,0.188,Ichalkaranji,India,16.87N,73.67E
1981-10-01,26.658,0.9990000000000001,Ichalkaranji,India,16.87N,73.67E
1981-11-01,24.863000000000003,0.547,Ichalkaranji,India,16.87N,73.67E
1981-12-01,24.21,0.517,Ichalkaranji,India,16.87N,73.67E
1982-01-01,23.862,0.26899999999999996,Ichalkaranji,India,16.87N,73.67E
1982-02-01,24.985000000000007,0.36,Ichalkaranji,India,16.87N,73.67E
1982-03-01,26.677,0.409,Ichalkaranji,India,16.87N,73.67E
1982-04-01,28.179,0.245,Ichalkaranji,India,16.87N,73.67E
1982-05-01,29.316000000000006,0.519,Ichalkaranji,India,16.87N,73.67E
1982-06-01,27.377,0.42200000000000004,Ichalkaranji,India,16.87N,73.67E
1982-07-01,25.89,0.22899999999999998,Ichalkaranji,India,16.87N,73.67E
1982-08-01,25.363000000000003,0.37799999999999995,Ichalkaranji,India,16.87N,73.67E
1982-09-01,25.316,0.433,Ichalkaranji,India,16.87N,73.67E
1982-10-01,26.930000000000003,0.153,Ichalkaranji,India,16.87N,73.67E
1982-11-01,25.441999999999997,0.512,Ichalkaranji,India,16.87N,73.67E
1982-12-01,24.430999999999997,0.445,Ichalkaranji,India,16.87N,73.67E
1983-01-01,23.389,0.162,Ichalkaranji,India,16.87N,73.67E
1983-02-01,23.421000000000006,0.68,Ichalkaranji,India,16.87N,73.67E
1983-03-01,26.096999999999998,0.6629999999999999,Ichalkaranji,India,16.87N,73.67E
1983-04-01,27.701,0.669,Ichalkaranji,India,16.87N,73.67E
1983-05-01,29.588,0.409,Ichalkaranji,India,16.87N,73.67E
1983-06-01,28.081999999999997,0.369,Ichalkaranji,India,16.87N,73.67E
1983-07-01,25.995,0.16399999999999998,Ichalkaranji,India,16.87N,73.67E
1983-08-01,25.299,0.213,Ichalkaranji,India,16.87N,73.67E
1983-09-01,25.188000000000002,0.193,Ichalkaranji,India,16.87N,73.67E
1983-10-01,25.695999999999998,0.41200000000000003,Ichalkaranji,India,16.87N,73.67E
1983-11-01,24.092,0.273,Ichalkaranji,India,16.87N,73.67E
1983-12-01,24.113000000000003,0.336,Ichalkaranji,India,16.87N,73.67E
1984-01-01,23.31,0.33899999999999997,Ichalkaranji,India,16.87N,73.67E
1984-02-01,25.414,0.363,Ichalkaranji,India,16.87N,73.67E
1984-03-01,28.119,0.541,Ichalkaranji,India,16.87N,73.67E
1984-04-01,29.296999999999997,0.502,Ichalkaranji,India,16.87N,73.67E
1984-05-01,30.123,0.355,Ichalkaranji,India,16.87N,73.67E
1984-06-01,26.778000000000002,0.21600000000000003,Ichalkaranji,India,16.87N,73.67E
1984-07-01,25.193,0.36200000000000004,Ichalkaranji,India,16.87N,73.67E
1984-08-01,24.898000000000003,0.344,Ichalkaranji,India,16.87N,73.67E
1984-09-01,25.191999999999997,0.162,Ichalkaranji,India,16.87N,73.67E
1984-10-01,25.805000000000003,0.237,Ichalkaranji,India,16.87N,73.67E
1984-11-01,24.961,0.425,Ichalkaranji,India,16.87N,73.67E
1984-12-01,24.401999999999997,0.20600000000000002,Ichalkaranji,India,16.87N,73.67E
1985-01-01,24.068,0.439,Ichalkaranji,India,16.87N,73.67E
1985-02-01,24.775,0.233,Ichalkaranji,India,16.87N,73.67E
1985-03-01,27.991999999999997,0.564,Ichalkaranji,India,16.87N,73.67E
1985-04-01,28.636,0.32899999999999996,Ichalkaranji,India,16.87N,73.67E
1985-05-01,29.344,0.157,Ichalkaranji,India,16.87N,73.67E
1985-06-01,26.184,0.505,Ichalkaranji,India,16.87N,73.67E
1985-07-01,25.266,0.231,Ichalkaranji,India,16.87N,73.67E
1985-08-01,24.98,0.19,Ichalkaranji,India,16.87N,73.67E
1985-09-01,25.78,0.23399999999999999,Ichalkaranji,India,16.87N,73.67E
1985-10-01,25.182,0.215,Ichalkaranji,India,16.87N,73.67E
1985-11-01,25.017000000000003,0.17,Ichalkaranji,India,16.87N,73.67E
1985-12-01,24.655,0.39,Ichalkaranji,India,16.87N,73.67E
1986-01-01,23.892,0.623,Ichalkaranji,India,16.87N,73.67E
1986-02-01,24.511000000000006,0.32799999999999996,Ichalkaranji,India,16.87N,73.67E
1986-03-01,27.563000000000002,0.5670000000000001,Ichalkaranji,India,16.87N,73.67E
1986-04-01,29.07,0.537,Ichalkaranji,India,16.87N,73.67E
1986-05-01,29.607,0.312,Ichalkaranji,India,16.87N,73.67E
1986-06-01,27.158,0.319,Ichalkaranji,India,16.87N,73.67E
1986-07-01,25.906,0.29600000000000004,Ichalkaranji,India,16.87N,73.67E
1986-08-01,24.873,0.282,Ichalkaranji,India,16.87N,73.67E
1986-09-01,26.075,0.263,Ichalkaranji,India,16.87N,73.67E
1986-10-01,26.779,0.233,Ichalkaranji,India,16.87N,73.67E
1986-11-01,25.959000000000003,0.441,Ichalkaranji,India,16.87N,73.67E
1986-12-01,24.02,0.153,Ichalkaranji,India,16.87N,73.67E
1987-01-01,24.457,0.7090000000000001,Ichalkaranji,India,16.87N,73.67E
1987-02-01,25.16,0.77,Ichalkaranji,India,16.87N,73.67E
1987-03-01,27.173000000000002,0.573,Ichalkaranji,India,16.87N,73.67E
1987-04-01,29.111,0.23,Ichalkaranji,India,16.87N,73.67E
1987-05-01,29.528,0.47200000000000003,Ichalkaranji,India,16.87N,73.67E
1987-06-01,27.305999999999997,0.282,Ichalkaranji,India,16.87N,73.67E
1987-07-01,26.283,0.313,Ichalkaranji,India,16.87N,73.67E
1987-08-01,25.774,0.52,Ichalkaranji,India,16.87N,73.67E
1987-09-01,26.65,0.21600000000000003,Ichalkaranji,India,16.87N,73.67E
1987-10-01,26.486,0.256,Ichalkaranji,India,16.87N,73.67E
1987-11-01,26.191000000000006,0.33899999999999997,Ichalkaranji,India,16.87N,73.67E
1987-12-01,24.805,0.502,Ichalkaranji,India,16.87N,73.67E
1988-01-01,24.481,0.303,Ichalkaranji,India,16.87N,73.67E
1988-02-01,25.559,0.239,Ichalkaranji,India,16.87N,73.67E
1988-03-01,26.964000000000002,0.366,Ichalkaranji,India,16.87N,73.67E
1988-04-01,29.02,0.33299999999999996,Ichalkaranji,India,16.87N,73.67E
1988-05-01,30.022,0.36700000000000005,Ichalkaranji,India,16.87N,73.67E
1988-06-01,27.202,0.376,Ichalkaranji,India,16.87N,73.67E
1988-07-01,25.474,0.276,Ichalkaranji,India,16.87N,73.67E
1988-08-01,25.416,0.22,Ichalkaranji,India,16.87N,73.67E
1988-09-01,25.646,0.254,Ichalkaranji,India,16.87N,73.67E
1988-10-01,25.932,0.22,Ichalkaranji,India,16.87N,73.67E
1988-11-01,24.884,0.445,Ichalkaranji,India,16.87N,73.67E
1988-12-01,24.1,0.537,Ichalkaranji,India,16.87N,73.67E
1989-01-01,23.741,0.324,Ichalkaranji,India,16.87N,73.67E
1989-02-01,24.775,0.382,Ichalkaranji,India,16.87N,73.67E
1989-03-01,26.599,0.456,Ichalkaranji,India,16.87N,73.67E
1989-04-01,28.465,0.36700000000000005,Ichalkaranji,India,16.87N,73.67E
1989-05-01,29.394,0.249,Ichalkaranji,India,16.87N,73.67E
1989-06-01,26.213,0.267,Ichalkaranji,India,16.87N,73.67E
1989-07-01,25.557,0.43700000000000006,Ichalkaranji,India,16.87N,73.67E
1989-08-01,24.79,0.428,Ichalkaranji,India,16.87N,73.67E
1989-09-01,25.164,0.469,Ichalkaranji,India,16.87N,73.67E
1989-10-01,25.967,0.321,Ichalkaranji,India,16.87N,73.67E
1989-11-01,25.935,0.45399999999999996,Ichalkaranji,India,16.87N,73.67E
1989-12-01,24.28,0.677,Ichalkaranji,India,16.87N,73.67E
1990-01-01,24.596,0.534,Ichalkaranji,India,16.87N,73.67E
1990-02-01,24.884,0.365,Ichalkaranji,India,16.87N,73.67E
1990-03-01,26.033,0.55,Ichalkaranji,India,16.87N,73.67E
1990-04-01,28.235,0.643,Ichalkaranji,India,16.87N,73.67E
1990-05-01,28.671,0.655,Ichalkaranji,India,16.87N,73.67E
1990-06-01,26.441999999999997,0.40299999999999997,Ichalkaranji,India,16.87N,73.67E
1990-07-01,25.364,0.479,Ichalkaranji,India,16.87N,73.67E
1990-08-01,24.706999999999997,0.37200000000000005,Ichalkaranji,India,16.87N,73.67E
1990-09-01,25.203000000000003,0.248,Ichalkaranji,India,16.87N,73.67E
1990-10-01,25.804,0.564,Ichalkaranji,India,16.87N,73.67E
1990-11-01,25.665000000000006,0.365,Ichalkaranji,India,16.87N,73.67E
1990-12-01,24.763,0.469,Ichalkaranji,India,16.87N,73.67E
1991-01-01,23.483,0.621,Ichalkaranji,India,16.87N,73.67E
1991-02-01,24.738000000000003,0.23800000000000002,Ichalkaranji,India,16.87N,73.67E
1991-03-01,26.973000000000003,0.46399999999999997,Ichalkaranji,India,16.87N,73.67E
1991-04-01,28.798,0.32299999999999995,Ichalkaranji,India,16.87N,73.67E
1991-05-01,29.85,0.26,Ichalkaranji,India,16.87N,73.67E
1991-06-01,27.186,0.41,Ichalkaranji,India,16.87N,73.67E
1991-07-01,25.025,0.34299999999999997,Ichalkaranji,India,16.87N,73.67E
1991-08-01,24.984,0.254,Ichalkaranji,India,16.87N,73.67E
1991-09-01,25.88,0.221,Ichalkaranji,India,16.87N,73.67E
1991-10-01,26.244000000000003,0.379,Ichalkaranji,India,16.87N,73.67E
1991-11-01,25.748,0.408,Ichalkaranji,India,16.87N,73.67E
1991-12-01,23.364,0.39399999999999996,Ichalkaranji,India,16.87N,73.67E
1992-01-01,23.28,0.24600000000000002,Ichalkaranji,India,16.87N,73.67E
1992-02-01,23.872,0.36700000000000005,Ichalkaranji,India,16.87N,73.67E
1992-03-01,27.004,0.365,Ichalkaranji,India,16.87N,73.67E
1992-04-01,28.143,0.7170000000000001,Ichalkaranji,India,16.87N,73.67E
1992-05-01,29.212,0.439,Ichalkaranji,India,16.87N,73.67E
1992-06-01,27.66,0.461,Ichalkaranji,India,16.87N,73.67E
1992-07-01,26.07,0.298,Ichalkaranji,India,16.87N,73.67E
1992-08-01,25.085,0.19,Ichalkaranji,India,16.87N,73.67E
1992-09-01,25.711,0.251,Ichalkaranji,India,16.87N,73.67E
1992-10-01,25.938,0.257,Ichalkaranji,India,16.87N,73.67E
1992-11-01,25.864,0.40299999999999997,Ichalkaranji,India,16.87N,73.67E
1992-12-01,23.706999999999997,0.278,Ichalkaranji,India,16.87N,73.67E
1993-01-01,23.791,0.292,Ichalkaranji,India,16.87N,73.67E
1993-02-01,24.723000000000006,0.644,Ichalkaranji,India,16.87N,73.67E
1993-03-01,26.543000000000003,0.319,Ichalkaranji,India,16.87N,73.67E
1993-04-01,28.301,0.475,Ichalkaranji,India,16.87N,73.67E
1993-05-01,29.646,0.465,Ichalkaranji,India,16.87N,73.67E
1993-06-01,27.555999999999997,0.191,Ichalkaranji,India,16.87N,73.67E
1993-07-01,25.576999999999998,0.262,Ichalkaranji,India,16.87N,73.67E
1993-08-01,25.424,0.165,Ichalkaranji,India,16.87N,73.67E
1993-09-01,25.049,0.34600000000000003,Ichalkaranji,India,16.87N,73.67E
1993-10-01,26.041999999999998,0.426,Ichalkaranji,India,16.87N,73.67E
1993-11-01,25.976000000000006,0.425,Ichalkaranji,India,16.87N,73.67E
1993-12-01,23.955,1.056,Ichalkaranji,India,16.87N,73.67E
1994-01-01,24.142,0.28,Ichalkaranji,India,16.87N,73.67E
1994-02-01,24.377,0.29,Ichalkaranji,India,16.87N,73.67E
1994-03-01,27.849,0.285,Ichalkaranji,India,16.87N,73.67E
1994-04-01,28.274,0.419,Ichalkaranji,India,16.87N,73.67E
1994-05-01,29.56,0.242,Ichalkaranji,India,16.87N,73.67E
1994-06-01,26.455,0.23,Ichalkaranji,India,16.87N,73.67E
1994-07-01,25.243,0.428,Ichalkaranji,India,16.87N,73.67E
1994-08-01,25.287,0.301,Ichalkaranji,India,16.87N,73.67E
1994-09-01,25.183000000000003,0.418,Ichalkaranji,India,16.87N,73.67E
1994-10-01,26.129,0.26,Ichalkaranji,India,16.87N,73.67E
1994-11-01,25.561999999999998,0.7120000000000001,Ichalkaranji,India,16.87N,73.67E
1994-12-01,23.164,0.493,Ichalkaranji,India,16.87N,73.67E
1995-01-01,22.534000000000002,0.315,Ichalkaranji,India,16.87N,73.67E
1995-02-01,24.843000000000004,0.39399999999999996,Ichalkaranji,India,16.87N,73.67E
1995-03-01,26.741999999999997,0.317,Ichalkaranji,India,16.87N,73.67E
1995-04-01,28.715999999999998,0.302,Ichalkaranji,India,16.87N,73.67E
1995-05-01,29.29,0.36700000000000005,Ichalkaranji,India,16.87N,73.67E
1995-06-01,28.151,0.511,Ichalkaranji,India,16.87N,73.67E
1995-07-01,25.81,0.38299999999999995,Ichalkaranji,India,16.87N,73.67E
1995-08-01,26.005,0.23,Ichalkaranji,India,16.87N,73.67E
1995-09-01,25.941999999999997,0.523,Ichalkaranji,India,16.87N,73.67E
1995-10-01,26.146,0.253,Ichalkaranji,India,16.87N,73.67E
1995-11-01,25.089,0.563,Ichalkaranji,India,16.87N,73.67E
1995-12-01,24.349,0.353,Ichalkaranji,India,16.87N,73.67E
1996-01-01,24.146,0.475,Ichalkaranji,India,16.87N,73.67E
1996-02-01,25.616999999999997,0.245,Ichalkaranji,India,16.87N,73.67E
1996-03-01,28.057,0.17300000000000001,Ichalkaranji,India,16.87N,73.67E
1996-04-01,28.699,0.184,Ichalkaranji,India,16.87N,73.67E
1996-05-01,29.576999999999998,0.509,Ichalkaranji,India,16.87N,73.67E
1996-06-01,27.36,0.299,Ichalkaranji,India,16.87N,73.67E
1996-07-01,25.615,0.397,Ichalkaranji,India,16.87N,73.67E
1996-08-01,25.146,0.223,Ichalkaranji,India,16.87N,73.67E
1996-09-01,25.557,0.35,Ichalkaranji,India,16.87N,73.67E
1996-10-01,25.565,0.35200000000000004,Ichalkaranji,India,16.87N,73.67E
1996-11-01,25.09,0.302,Ichalkaranji,India,16.87N,73.67E
1996-12-01,24.095,0.414,Ichalkaranji,India,16.87N,73.67E
1997-01-01,23.123,0.331,Ichalkaranji,India,16.87N,73.67E
1997-02-01,23.700000000000006,0.33299999999999996,Ichalkaranji,India,16.87N,73.67E
1997-03-01,27.361,0.43799999999999994,Ichalkaranji,India,16.87N,73.67E
