0000000006,0.402,Koganei,Japan,36.17N,139.23E
1920-01-01,2.167,0.221,Kokubunji,Japan,36.17N,139.23E
1920-02-01,0.6619999999999999,0.371,Kokubunji,Japan,36.17N,139.23E
1920-03-01,5.092,0.23600000000000002,Kokubunji,Japan,36.17N,139.23E
1920-04-01,10.892000000000001,0.581,Kokubunji,Japan,36.17N,139.23E
1920-05-01,15.457999999999998,0.184,Kokubunji,Japan,36.17N,139.23E
1920-06-01,19.5,0.312,Kokubunji,Japan,36.17N,139.23E
1920-07-01,25.203000000000007,0.222,Kokubunji,Japan,36.17N,139.23E
1920-08-01,24.818,0.201,Kokubunji,Japan,36.17N,139.23E
1920-09-01,20.291,0.235,Kokubunji,Japan,36.17N,139.23E
1920-10-01,14.714,0.294,Kokubunji,Japan,36.17N,139.23E
1920-11-01,10.199,0.428,Kokubunji,Japan,36.17N,139.23E
1920-12-01,3.266,0.441,Kokubunji,Japan,36.17N,139.23E
1921-01-01,1.8769999999999998,0.29,Kokubunji,Japan,36.17N,139.23E
1921-02-01,1.251,0.47700000000000004,Kokubunji,Japan,36.17N,139.23E
1921-03-01,3.938,0.24,Kokubunji,Japan,36.17N,139.23E
1921-04-01,12.224,0.447,Kokubunji,Japan,36.17N,139.23E
1921-05-01,15.108999999999998,0.249,Kokubunji,Japan,36.17N,139.23E
1921-06-01,18.176,0.36200000000000004,Kokubunji,Japan,36.17N,139.23E
1921-07-01,23.807,0.309,Kokubunji,Japan,36.17N,139.23E
1921-08-01,24.763,0.242,Kokubunji,Japan,36.17N,139.23E
1921-09-01,20.169,0.213,Kokubunji,Japan,36.17N,139.23E
1921-10-01,13.978,0.369,Kokubunji,Japan,36.17N,139.23E
1921-11-01,7.0150000000000015,0.32,Kokubunji,Japan,36.17N,139.23E
1921-12-01,3.1,0.249,Kokubunji,Japan,36.17N,139.23E
1922-01-01,-1.5799999999999998,0.43,Kokubunji,Japan,36.17N,139.23E
1922-02-01,4.63,0.45,Kokubunji,Japan,36.17N,139.23E
1922-03-01,4.789,0.225,Kokubunji,Japan,36.17N,139.23E
1922-04-01,11.725,0.375,Kokubunji,Japan,36.17N,139.23E
1922-05-01,15.605999999999998,0.376,Kokubunji,Japan,36.17N,139.23E
1922-06-01,20.63,0.293,Kokubunji,Japan,36.17N,139.23E
1922-07-01,24.337000000000003,0.307,Kokubunji,Japan,36.17N,139.23E
1922-08-01,26.254,0.292,Kokubunji,Japan,36.17N,139.23E
1922-09-01,22.078000000000007,0.34299999999999997,Kokubunji,Japan,36.17N,139.23E
1922-10-01,14.939,0.35100000000000003,Kokubunji,Japan,36.17N,139.23E
1922-11-01,9.087,0.316,Kokubunji,Japan,36.17N,139.23E
1922-12-01,1.8189999999999995,0.247,Kokubunji,Japan,36.17N,139.23E
1923-01-01,-0.6239999999999999,0.22899999999999998,Kokubunji,Japan,36.17N,139.23E
1923-02-01,1.18,0.321,Kokubunji,Japan,36.17N,139.23E
1923-03-01,6.287999999999999,0.373,Kokubunji,Japan,36.17N,139.23E
1923-04-01,10.318,0.252,Kokubunji,Japan,36.17N,139.23E
1923-05-01,15.708999999999998,0.308,Kokubunji,Japan,36.17N,139.23E
1923-06-01,19.191,0.142,Kokubunji,Japan,36.17N,139.23E
1923-07-01,22.909,0.33399999999999996,Kokubunji,Japan,36.17N,139.23E
1923-08-01,26.200000000000006,0.259,Kokubunji,Japan,36.17N,139.23E
1923-09-01,21.962000000000003,0.237,Kokubunji,Japan,36.17N,139.23E
1923-10-01,14.765999999999998,0.204,Kokubunji,Japan,36.17N,139.23E
1923-11-01,9.982999999999999,0.319,Kokubunji,Japan,36.17N,139.23E
1923-12-01,3.817,0.415,Kokubunji,Japan,36.17N,139.23E
1924-01-01,0.9009999999999999,0.292,Kokubunji,Japan,36.17N,139.23E
1924-02-01,2.29,0.32799999999999996,Kokubunji,Japan,36.17N,139.23E
1924-03-01,2.9610000000000003,0.21899999999999997,Kokubunji,Japan,36.17N,139.23E
1924-04-01,12.806,0.292,Kokubunji,Japan,36.17N,139.23E
1924-05-01,15.044,0.405,Kokubunji,Japan,36.17N,139.23E
1924-06-01,18.646,0.39899999999999997,Kokubunji,Japan,36.17N,139.23E
1924-07-01,25.700000000000006,0.474,Kokubunji,Japan,36.17N,139.23E
1924-08-01,25.355999999999998,0.239,Kokubunji,Japan,36.17N,139.23E
1924-09-01,20.177000000000003,0.18100000000000002,Kokubunji,Japan,36.17N,139.23E
1924-10-01,13.338,0.24100000000000002,Kokubunji,Japan,36.17N,139.23E
1924-11-01,7.825,0.22899999999999998,Kokubunji,Japan,36.17N,139.23E
1924-12-01,3.116,0.222,Kokubunji,Japan,36.17N,139.23E
1925-01-01,0.6910000000000001,0.5429999999999999,Kokubunji,Japan,36.17N,139.23E
1925-02-01,0.45,0.38799999999999996,Kokubunji,Japan,36.17N,139.23E
1925-03-01,3.9419999999999997,0.382,Kokubunji,Japan,36.17N,139.23E
1925-04-01,10.049,0.18100000000000002,Kokubunji,Japan,36.17N,139.23E
1925-05-01,14.739,0.263,Kokubunji,Japan,36.17N,139.23E
1925-06-01,19.256,0.255,Kokubunji,Japan,36.17N,139.23E
1925-07-01,22.325000000000006,0.27,Kokubunji,Japan,36.17N,139.23E
1925-08-01,24.693,0.177,Kokubunji,Japan,36.17N,139.23E
1925-09-01,21.41,0.165,Kokubunji,Japan,36.17N,139.23E
1925-10-01,14.423,0.29600000000000004,Kokubunji,Japan,36.17N,139.23E
1925-11-01,9.467,0.276,Kokubunji,Japan,36.17N,139.23E
1925-12-01,4.837,0.168,Kokubunji,Japan,36.17N,139.23E
1926-01-01,0.684,0.22,Kokubunji,Japan,36.17N,139.23E
1926-02-01,2.445,0.23199999999999998,Kokubunji,Japan,36.17N,139.23E
1926-03-01,4.178999999999999,0.38299999999999995,Kokubunji,Japan,36.17N,139.23E
1926-04-01,8.756,0.327,Kokubunji,Japan,36.17N,139.23E
1926-05-01,15.191999999999998,0.344,Kokubunji,Japan,36.17N,139.23E
1926-06-01,17.922,0.248,Kokubunji,Japan,36.17N,139.23E
1926-07-01,23.360000000000007,0.47200000000000003,Kokubunji,Japan,36.17N,139.23E
1926-08-01,24.858,0.355,Kokubunji,Japan,36.17N,139.23E
1926-09-01,21.414,0.293,Kokubunji,Japan,36.17N,139.23E
1926-10-01,12.747,0.273,Kokubunji,Japan,36.17N,139.23E
1926-11-01,7.513,0.231,Kokubunji,Japan,36.17N,139.23E
1926-12-01,1.817,0.266,Kokubunji,Japan,36.17N,139.23E
1927-01-01,0.3540000000000001,0.287,Kokubunji,Japan,36.17N,139.23E
1927-02-01,-0.27399999999999997,0.382,Kokubunji,Japan,36.17N,139.23E
1927-03-01,4.101,0.22,Kokubunji,Japan,36.17N,139.23E
1927-04-01,11.417,0.163,Kokubunji,Japan,36.17N,139.23E
1927-05-01,15.107000000000001,0.344,Kokubunji,Japan,36.17N,139.23E
1927-06-01,19.385,0.424,Kokubunji,Japan,36.17N,139.23E
1927-07-01,24.869000000000003,0.272,Kokubunji,Japan,36.17N,139.23E
1927-08-01,24.965999999999998,0.301,Kokubunji,Japan,36.17N,139.23E
1927-09-01,19.558,0.151,Kokubunji,Japan,36.17N,139.23E
1927-10-01,14.395999999999999,0.18100000000000002,Kokubunji,Japan,36.17N,139.23E
1927-11-01,8.958,0.29100000000000004,Kokubunji,Japan,36.17N,139.23E
1927-12-01,3.425,0.41600000000000004,Kokubunji,Japan,36.17N,139.23E
1928-01-01,1.4709999999999999,0.312,Kokubunji,Japan,36.17N,139.23E
1928-02-01,0.977,0.268,Kokubunji,Japan,36.17N,139.23E
1928-03-01,4.692,0.272,Kokubunji,Japan,36.17N,139.23E
1928-04-01,10.607999999999999,0.218,Kokubunji,Japan,36.17N,139.23E
1928-05-01,16.363999999999994,0.26899999999999996,Kokubunji,Japan,36.17N,139.23E
1928-06-01,19.092,0.23800000000000002,Kokubunji,Japan,36.17N,139.23E
1928-07-01,22.820999999999998,0.297,Kokubunji,Japan,36.17N,139.23E
1928-08-01,23.401,0.547,Kokubunji,Japan,36.17N,139.23E
1928-09-01,22.539,0.282,Kokubunji,Japan,36.17N,139.23E
1928-10-01,14.776,0.16699999999999998,Kokubunji,Japan,36.17N,139.23E
1928-11-01,9.38,0.325,Kokubunji,Japan,36.17N,139.23E
1928-12-01,2.966,0.389,Kokubunji,Japan,36.17N,139.23E
1929-01-01,0.03400000000000003,0.355,Kokubunji,Japan,36.17N,139.23E
1929-02-01,0.6259999999999999,0.23199999999999998,Kokubunji,Japan,36.17N,139.23E
1929-03-01,4.792,0.34600000000000003,Kokubunji,Japan,36.17N,139.23E
1929-04-01,10.585999999999999,0.28,Kokubunji,Japan,36.17N,139.23E
1929-05-01,14.397999999999998,0.287,Kokubunji,Japan,36.17N,139.23E
1929-06-01,19.388,0.12300000000000001,Kokubunji,Japan,36.17N,139.23E
1929-07-01,24.998,0.196,Kokubunji,Japan,36.17N,139.23E
1929-08-01,25.529,0.385,Kokubunji,Japan,36.17N,139.23E
1929-09-01,18.993,0.253,Kokubunji,Japan,36.17N,139.23E
1929-10-01,14.642999999999999,0.203,Kokubunji,Japan,36.17N,139.23E
1929-11-01,9.005,0.342,Kokubunji,Japan,36.17N,139.23E
1929-12-01,6.3439999999999985,0.226,Kokubunji,Japan,36.17N,139.23E
1930-01-01,1.317,0.235,Kokubunji,Japan,36.17N,139.23E
1930-02-01,3.147,0.35100000000000003,Kokubunji,Japan,36.17N,139.23E
1930-03-01,6.792999999999999,0.287,Kokubunji,Japan,36.17N,139.23E
1930-04-01,12.068,0.226,Kokubunji,Japan,36.17N,139.23E
1930-05-01,15.947000000000001,0.237,Kokubunji,Japan,36.17N,139.23E
1930-06-01,20.074,0.27,Kokubunji,Japan,36.17N,139.23E
1930-07-01,25.130000000000006,0.22899999999999998,Kokubunji,Japan,36.17N,139.23E
1930-08-01,25.706999999999997,0.14800000000000002,Kokubunji,Japan,36.17N,139.23E
1930-09-01,19.795,0.158,Kokubunji,Japan,36.17N,139.23E
1930-10-01,14.630999999999998,0.17300000000000001,Kokubunji,Japan,36.17N,139.23E
1930-11-01,8.038,0.19399999999999998,Kokubunji,Japan,36.17N,139.23E
1930-12-01,3.305,0.226,Kokubunji,Japan,36.17N,139.23E
1931-01-01,0.8360000000000001,0.228,Kokubunji,Japan,36.17N,139.23E
1931-02-01,0.494,0.433,Kokubunji,Japan,36.17N,139.23E
1931-03-01,5.773,0.256,Kokubunji,Japan,36.17N,139.23E
1931-04-01,10.11,0.245,Kokubunji,Japan,36.17N,139.23E
1931-05-01,14.422,0.307,Kokubunji,Japan,36.17N,139.23E
1931-06-01,19.184,0.177,Kokubunji,Japan,36.17N,139.23E
1931-07-01,20.884,0.297,Kokubunji,Japan,36.17N,139.23E
1931-08-01,25.228,0.203,Kokubunji,Japan,36.17N,139.23E
1931-09-01,20.9,0.276,Kokubunji,Japan,36.17N,139.23E
1931-10-01,14.081,0.175,Kokubunji,Japan,36.17N,139.23E
1931-11-01,9.388,0.331,Kokubunji,Japan,36.17N,139.23E
1931-12-01,4.641,0.179,Kokubunji,Japan,36.17N,139.23E
1932-01-01,3.5810000000000004,0.435,Kokubunji,Japan,36.17N,139.23E
1932-02-01,1.931,0.342,Kokubunji,Japan,36.17N,139.23E
1932-03-01,4.822,0.16899999999999998,Kokubunji,Japan,36.17N,139.23E
1932-04-01,9.75,0.28800000000000003,Kokubunji,Japan,36.17N,139.23E
1932-05-01,16.147000000000002,0.161,Kokubunji,Japan,36.17N,139.23E
1932-06-01,18.888,0.337,Kokubunji,Japan,36.17N,139.23E
1932-07-01,24.42,0.301,Kokubunji,Japan,36.17N,139.23E
1932-08-01,25.182,0.132,Kokubunji,Japan,36.17N,139.23E
1932-09-01,20.422,0.165,Kokubunji,Japan,36.17N,139.23E
1932-10-01,14.162,0.281,Kokubunji,Japan,36.17N,139.23E
1932-11-01,8.955,0.259,Kokubunji,Japan,36.17N,139.23E
1932-12-01,3.829,0.25,Kokubunji,Japan,36.17N,139.23E
1933-01-01,0.738,0.244,Kokubunji,Japan,36.17N,139.23E
1933-02-01,1.0390000000000001,0.20600000000000002,Kokubunji,Japan,36.17N,139.23E
1933-03-01,3.721,0.209,Kokubunji,Japan,36.17N,139.23E
1933-04-01,10.380999999999998,0.276,Kokubunji,Japan,36.17N,139.23E
1933-05-01,16.578999999999994,0.192,Kokubunji,Japan,36.17N,139.23E
1933-06-01,20.491,0.25,Kokubunji,Japan,36.17N,139.23E
1933-07-01,25.524,0.321,Kokubunji,Japan,36.17N,139.23E
1933-08-01,25.807,0.217,Kokubunji,Japan,36.17N,139.23E
1933-09-01,20.975,0.16,Kokubunji,Japan,36.17N,139.23E
1933-10-01,14.267999999999999,0.18899999999999997,Kokubunji,Japan,36.17N,139.23E
1933-11-01,8.986,0.24600000000000002,Kokubunji,Japan,36.17N,139.23E
1933-12-01,3.817,0.33299999999999996,Kokubunji,Japan,36.17N,139.23E
1934-01-01,-0.242,0.382,Kokubunji,Japan,36.17N,139.23E
1934-02-01,1.204,0.48700000000000004,Kokubunji,Japan,36.17N,139.23E
1934-03-01,3.576,0.282,Kokubunji,Japan,36.17N,139.23E
1934-04-01,9.258,0.201,Kokubunji,Japan,36.17N,139.23E
1934-05-01,15.957999999999998,0.195,Kokubunji,Japan,36.17N,139.23E
1934-06-01,20.531999999999996,0.14300000000000002,Kokubunji,Japan,36.17N,139.23E
1934-07-01,22.881999999999998,0.322,Kokubunji,Japan,36.17N,139.23E
1934-08-01,24.464,0.41,Kokubunji,Japan,36.17N,139.23E
1934-09-01,19.994000000000003,0.22899999999999998,Kokubunji,Japan,36.17N,139.23E
1934-10-01,12.587,0.16399999999999998,Kokubunji,Japan,36.17N,139.23E
1934-11-01,8.369,0.158,Kokubunji,Japan,36.17N,139.23E
1934-12-01,3.5939999999999994,0.152,Kokubunji,Japan,36.17N,139.23E
1935-01-01,1.334,0.245,Kokubunji,Japan,36.17N,139.23E
1935-02-01,2.68,0.313,Kokubunji,Japan,36.17N,139.23E
1935-03-01,5.017,0.303,Kokubunji,Japan,36.17N,139.23E
1935-04-01,10.48,0.239,Kokubunji,Japan,36.17N,139.23E
1935-05-01,14.811999999999998,0.207,Kokubunji,Japan,36.17N,139.23E
1935-06-01,19.933,0.203,Kokubunji,Japan,36.17N,139.23E
1935-07-01,23.299000000000003,0.077,Kokubunji,Japan,36.17N,139.23E
1935-08-01,23.473000000000006,0.11,Kokubunji,Japan,36.17N,139.23E
1935-09-01,19.452,0.265,Kokubunji,Japan,36.17N,139.23E
1935-10-01,14.76,0.228,Kokubunji,Japan,36.17N,139.23E
1935-11-01,8.538,0.41200000000000003,Kokubunji,Japan,36.17N,139.23E
1935-12-01,3.1910000000000003,0.22,Kokubunji,Japan,36.17N,139.23E
1936-01-01,-0.8690000000000001,0.374,Kokubunji,Japan,36.17N,139.23E
1936-02-01,-0.2560000000000002,0.248,Kokubunji,Japan,36.17N,139.23E
1936-03-01,3.513,0.308,Kokubunji,Japan,36.17N,139.23E
1936-04-01,9.871,0.203,Kokubunji,Japan,36.17N,139.23E
1936-05-01,14.938999999999998,0.209,Kokubunji,Japan,36.17N,139.23E
1936-06-01,20.31,0.192,Kokubunji,Japan,36.17N,139.23E
1936-07-01,23.610000000000007,0.301,Kokubunji,Japan,36.17N,139.23E
1936-08-01,24.926,0.233,Kokubunji,Japan,36.17N,139.23E
1936-09-01,22.436,0.14800000000000002,Kokubunji,Japan,36.17N,139.23E
1936-10-01,13.824000000000002,0.22,Kokubunji,Japan,36.17N,139.23E
1936-11-01,8.72,0.27,Kokubunji,Japan,36.17N,139.23E
1936-12-01,4.009,0.299,Kokubunji,Japan,36.17N,139.23E
1937-01-01,1.99,0.106,Kokubunji,Japan,36.17N,139.23E
1937-02-01,3.687,0.248,Kokubunji,Japan,36.17N,139.23E
1937-03-01,5.827000000000001,0.45799999999999996,Kokubunji,Japan,36.17N,139.23E
1937-04-01,10.668,0.222,Kokubunji,Japan,36.17N,139.23E
1937-05-01,15.477999999999998,0.27899999999999997,Kokubunji,Japan,36.17N,139.23E
1937-06-01,18.303,0.295,Kokubunji,Japan,36.17N,139.23E
1937-07-01,24.881999999999998,0.272,Kokubunji,Japan,36.17N,139.23E
1937-08-01,26.453000000000007,0.185,Kokubunji,Japan,36.17N,139.23E
1937-09-01,20.67,0.28800000000000003,Kokubunji,Japan,36.17N,139.23E
1937-10-01,14.275,0.20199999999999999,Kokubunji,Japan,36.17N,139.23E
1937-11-01,9.503,0.252,Kokubunji,Japan,36.17N,139.23E
1937-12-01,2.636,0.37799999999999995,Kokubunji,Japan,36.17N,139.23E
1938-01-01,0.458,0.342,Kokubunji,Japan,36.17N,139.23E
1938-02-01,0.7309999999999999,0.257,Kokubunji,Japan,36.17N,139.23E
1938-03-01,7.093,0.264,Kokubunji,Japan,36.17N,139.23E
1938-04-01,10.981,0.312,Kokubunji,Japan,36.17N,139.23E
1938-05-01,16.758,0.248,Kokubunji,Japan,36.17N,139.23E
1938-06-01,19.539,0.282,Kokubunji,Japan,36.17N,139.23E
1938-07-01,23.834000000000003,0.27,Kokubunji,Japan,36.17N,139.23E
1938-08-01,24.671000000000006,0.451,Kokubunji,Japan,36.17N,139.23E
1938-09-01,20.474,0.14,Kokubunji,Japan,36.17N,139.23E
1938-10-01,14.59,0.182,Kokubunji,Japan,36.17N,139.23E
1938-11-01,8.527000000000001,0.265,Kokubunji,Japan,36.17N,139.23E
1938-12-01,3.4879999999999995,0.276,Kokubunji,Japan,36.17N,139.23E
1939-01-01,-0.29200000000000004,0.11699999999999999,Kokubunji,Japan,36.17N,139.23E
1939-02-01,1.504,0.39,Kokubunji,Japan,36.17N,139.23E
1939-03-01,4.935,0.146,Kokubunji,Japan,36.17N,139.23E
1939-04-01,10.700999999999999,0.213,Kokubunji,Japan,36.17N,139.23E
1939-05-01,15.319,0.214,Kokubunji,Japan,36.17N,139.23E
1939-06-01,19.555999999999997,0.298,Kokubunji,Japan,36.17N,139.23E
1939-07-01,25.475,0.322,Kokubunji,Japan,36.17N,139.23E
1939-08-01,24.503,0.35700000000000004,Kokubunji,Japan,36.17N,139.23E
1939-09-01,21.944000000000006,0.21,Kokubunji,Japan,36.17N,139.23E
1939-10-01,15.699000000000002,0.21,Kokubunji,Japan,36.17N,139.23E
1939-11-01,9.971,0.221,Kokubunji,Japan,36.17N,139.23E
1939-12-01,3.361,0.239,Kokubunji,Japan,36.17N,139.23E
1940-01-01,-0.016999999999999904,0.25,Kokubunji,Japan,36.17N,139.23E
1940-02-01,1.101,0.301,Kokubunji,Japan,36.17N,139.23E
1940-03-01,5.566,0.19699999999999998,Kokubunji,Japan,36.17N,139.23E
1940-04-01,10.753,0.23199999999999998,Kokubunji,Japan,36.17N,139.23E
1940-05-01,15.806,0.207,Kokubunji,Japan,36.17N,139.23E
1940-06-01,20.285,0.446,Kokubunji,Japan,36.17N,139.23E
1940-07-01,25.219,0.265,Kokubunji,Japan,36.17N,139.23E
1940-08-01,23.523000000000003,0.21899999999999997,Kokubunji,Japan,36.17N,139.23E
1940-09-01,20.109,0.27699999999999997,Kokubunji,Japan,36.17N,139.23E
1940-10-01,15.244000000000002,0.212,Kokubunji,Japan,36.17N,139.23E
1940-11-01,10.255,0.23,Kokubunji,Japan,36.17N,139.23E
1940-12-01,4.077,0.198,Kokubunji,Japan,36.17N,139.23E
1941-01-01,2.648,0.188,Kokubunji,Japan,36.17N,139.23E
1941-02-01,2.406,0.177,Kokubunji,Japan,36.17N,139.23E
1941-03-01,5.995,0.273,Kokubunji,Japan,36.17N,139.23E
1941-04-01,10.357999999999999,0.298,Kokubunji,Japan,36.17N,139.23E
1941-05-01,15.682999999999998,0.231,Kokubunji,Japan,36.17N,139.23E
1941-06-01,19.512,0.243,Kokubunji,Japan,36.17N,139.23E
1941-07-01,22.559,0.278,Kokubunji,Japan,36.17N,139.23E
1941-08-01,24.124,0.19699999999999998,Kokubunji,Japan,36.17N,139.23E
1941-09-01,19.03,0.28,Kokubunji,Japan,36.17N,139.23E
1941-10-01,14.513,0.18600000000000003,Kokubunji,Japan,36.17N,139.23E
1941-11-01,9.814,0.33399999999999996,Kokubunji,Japan,36.17N,139.23E
1941-12-01,4.667999999999998,0.16899999999999998,Kokubunji,Japan,36.17N,139.23E
1942-01-01,0.3760000000000001,0.20600000000000002,Kokubunji,Japan,36.17N,139.23E
1942-02-01,0.30600000000000005,0.19699999999999998,Kokubunji,Japan,36.17N,139.23E
1942-03-01,7.926,0.256,Kokubunji,Japan,36.17N,139.23E
1942-04-01,11.042,0.218,Kokubunji,Japan,36.17N,139.23E
1942-05-01,15.125999999999998,0.27699999999999997,Kokubunji,Japan,36.17N,139.23E
1942-06-01,20.371,0.41700000000000004,Kokubunji,Japan,36.17N,139.23E
1942-07-01,26.184,0.248,Kokubunji,Japan,36.17N,139.23E
1942-08-01,25.267000000000003,0.28300000000000003,Kokubunji,Japan,36.17N,139.23E
1942-09-01,22.416,0.311,Kokubunji,Japan,36.17N,139.23E
1942-10-01,13.869000000000002,0.113,Kokubunji,Japan,36.17N,139.23E
1942-11-01,7.701,0.222,Kokubunji,Japan,36.17N,139.23E
1942-12-01,2.99,0.239,Kokubunji,Japan,36.17N,139.23E
1943-01-01,-0.2469999999999999,0.16899999999999998,Kokubunji,Japan,36.17N,139.23E
1943-02-01,1.1949999999999998,0.395,Kokubunji,Japan,36.17N,139.23E
1943-03-01,4.386,0.26899999999999996,Kokubunji,Japan,36.17N,139.23E
1943-04-01,9.285,0.33,Kokubunji,Japan,36.17N,139.23E
1943-05-01,15.828,0.28,Kokubunji,Japan,36.17N,139.23E
1943-06-01,20.1,0.14400000000000002,Kokubunji,Japan,36.17N,139.23E
1943-07-01,23.971999999999998,0.379,Kokubunji,Japan,36.17N,139.23E
1943-08-01,25.83,0.268,Kokubunji,Japan,36.17N,139.23E
1943-09-01,22.303,0.19699999999999998,Kokubunji,Japan,36.17N,139.23E
1943-10-01,14.977,0.16699999999999998,Kokubunji,Japan,36.17N,139.23E
1943-11-01,8.552999999999999,0.34,Kokubunji,Japan,36.17N,139.23E
1943-12-01,3.5969999999999995,0.289,Kokubunji,Japan,36.17N,139.23E
1944-01-01,0.15500000000000005,0.23399999999999999,Kokubunji,Japan,36.17N,139.23E
1944-02-01,0.75,0.19,Kokubunji,Japan,36.17N,139.23E
1944-03-01,3.6289999999999996,0.175,Kokubunji,Japan,36.17N,139.23E
1944-04-01,8.421,0.20800000000000002,Kokubunji,Japan,36.17N,139.23E
1944-05-01,16.189999999999998,0.319,Kokubunji,Japan,36.17N,139.23E
1944-06-01,20.769000000000002,0.18600000000000003,Kokubunji,Japan,36.17N,139.23E
1944-07-01,24.158,0.311,Kokubunji,Japan,36.17N,139.23E
1944-08-01,25.698,0.332,Kokubunji,Japan,36.17N,139.23E
1944-09-01,20.993,0.25,Kokubunji,Japan,36.17N,139.23E
1944-10-01,14.251,0.287,Kokubunji,Japan,36.17N,139.23E
1944-11-01,8.943,0.276,Kokubunji,Japan,36.17N,139.23E
1944-12-01,1.957,0.18100000000000002,Kokubunji,Japan,36.17N,139.23E
1945-01-01,-1.5590000000000002,0.18600000000000003,Kokubunji,Japan,36.17N,139.23E
1945-02-01,-1.2360000000000002,0.22399999999999998,Kokubunji,Japan,36.17N,139.23E
1945-03-01,4.4639999999999995,0.155,Kokubunji,Japan,36.17N,139.23E
1945-04-01,11.064,0.307,Kokubunji,Japan,36.17N,139.23E
1945-05-01,13.887,0.266,Kokubunji,Japan,36.17N,139.23E
1945-06-01,19.328,0.24600000000000002,Kokubunji,Japan,36.17N,139.23E
1945-07-01,20.874,0.275,Kokubunji,Japan,36.17N,139.23E
1945-08-01,25.57,0.187,Kokubunji,Japan,36.17N,139.23E
1945-09-01,20.605999999999998,0.34299999999999997,Kokubunji,Japan,36.17N,139.23E
1945-10-01,14.838,0.23,Kokubunji,Japan,36.17N,139.23E
1945-11-01,9.095,0.20600000000000002,Kokubunji,Japan,36.17N,139.23E
1945-12-01,2.559,0.22699999999999998,Kokubunji,Japan,36.17N,139.23E
1946-01-01,1.178,0.187,Kokubunji,Japan,36.17N,139.23E
1946-02-01,1.835,0.10099999999999999,Kokubunji,Japan,36.17N,139.23E
1946-03-01,4.113,0.266,Kokubunji,Japan,36.17N,139.23E
1946-04-01,12.145,0.235,Kokubunji,Japan,36.17N,139.23E
1946-05-01,14.932999999999998,0.22399999999999998,Kokubunji,Japan,36.17N,139.23E
1946-06-01,21.506999999999998,0.325,Kokubunji,Japan,36.17N,139.23E
1946-07-01,24.965000000000003,0.318,Kokubunji,Japan,36.17N,139.23E
1946-08-01,25.07,0.373,Kokubunji,Japan,36.17N,139.23E
1946-09-01,20.649,0.245,Kokubunji,Japan,36.17N,139.23E
1946-10-01,14.937000000000001,0.159,Kokubunji,Japan,36.17N,139.23E
1946-11-01,10.668,0.22699999999999998,Kokubunji,Japan,36.17N,139.23E
1946-12-01,2.301,0.163,Kokubunji,Japan,36.17N,139.23E
1947-01-01,1.273,0.267,Kokubunji,Japan,36.17N,139.23E
1947-02-01,0.141,0.32299999999999995,Kokubunji,Japan,36.17N,139.23E
1947-03-01,4.184,0.142,Kokubunji,Japan,36.17N,139.23E
1947-04-01,10.524,0.19899999999999998,Kokubunji,Japan,36.17N,139.23E
1947-05-01,14.897999999999998,0.264,Kokubunji,Japan,36.17N,139.23E
1947-06-01,18.108,0.33399999999999996,Kokubunji,Japan,36.17N,139.23E
1947-07-01,24.497,0.297,Kokubunji,Japan,36.17N,139.23E
1947-08-01,26.154,0.256,Kokubunji,Japan,36.17N,139.23E
1947-09-01,20.854000000000006,0.282,Kokubunji,Japan,36.17N,139.23E
1947-10-01,13.465,0.263,Kokubunji,Japan,36.17N,139.23E
1947-11-01,7.8820000000000014,0.244,Kokubunji,Japan,36.17N,139.23E
1947-12-01,1.915,0.278,Kokubunji,Japan,36.17N,139.23E
1948-01-01,1.804,0.275,Kokubunji,Japan,36.17N,139.23E
1948-02-01,2.6210000000000004,0.225,Kokubunji,Japan,36.17N,139.23E
1948-03-01,4.4369999999999985,0.195,Kokubunji,Japan,36.17N,139.23E
1948-04-01,11.965,0.17300000000000001,Kokubunji,Japan,36.17N,139.23E
1948-05-01,16.177,0.19899999999999998,Kokubunji,Japan,36.17N,139.23E
1948-06-01,20.307000000000002,0.25,Kokubunji,Japan,36.17N,139.23E
1948-07-01,24.789,0.209,Kokubunji,Japan,36.17N,139.23E
1948-08-01,24.22,0.27,Kokubunji,Japan,36.17N,139.23E
1948-09-01,21.448,0.182,Kokubunji,Japan,36.17N,139.23E
1948-10-01,15.075999999999999,0.124,Kokubunji,Japan,36.17N,139.23E
1948-11-01,9.389,0.141,Kokubunji,Japan,36.17N,139.23E
1948-12-01,5.869,0.266,Kokubunji,Japan,36.17N,139.23E
1949-01-01,3.2260000000000004,0.141,Kokubunji,Japan,36.17N,139.23E
1949-02-01,4.228,0.132,Kokubunji,Japan,36.17N,139.23E
1949-03-01,4.074,0.271,Kokubunji,Japan,36.17N,139.23E
1949-04-01,9.405,0.158,Kokubunji,Japan,36.17N,139.23E
1949-05-01,16.389999999999993,0.21,Kokubunji,Japan,36.17N,139.23E
