075000000000006,1.085,Pontianak,Indonesia,0.80S,110.09E
1920-10-01,14.780999999999999,0.5489999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1920-11-01,17.173,0.623,Port Elizabeth,South Africa,34.56S,25.30E
1920-12-01,16.301000000000002,1.5859999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1921-01-01,16.796999999999993,1.1520000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1921-02-01,19.004,1.308,Port Elizabeth,South Africa,34.56S,25.30E
1921-03-01,18.628,0.8029999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1921-04-01,16.894000000000002,0.58,Port Elizabeth,South Africa,34.56S,25.30E
1921-05-01,16.585,0.899,Port Elizabeth,South Africa,34.56S,25.30E
1921-06-01,16.192,0.774,Port Elizabeth,South Africa,34.56S,25.30E
1921-07-01,14.41,0.914,Port Elizabeth,South Africa,34.56S,25.30E
1921-08-01,14.478,0.6,Port Elizabeth,South Africa,34.56S,25.30E
1921-09-01,14.484000000000002,1.254,Port Elizabeth,South Africa,34.56S,25.30E
1921-10-01,14.323,0.845,Port Elizabeth,South Africa,34.56S,25.30E
1921-11-01,15.973,0.8759999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1921-12-01,16.774,0.8690000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1922-01-01,17.191,1.436,Port Elizabeth,South Africa,34.56S,25.30E
1922-02-01,17.480999999999998,0.643,Port Elizabeth,South Africa,34.56S,25.30E
1922-03-01,18.167,0.5870000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1922-04-01,17.687,2.043,Port Elizabeth,South Africa,34.56S,25.30E
1922-05-01,16.369999999999994,0.625,Port Elizabeth,South Africa,34.56S,25.30E
1922-06-01,15.425,0.794,Port Elizabeth,South Africa,34.56S,25.30E
1922-07-01,15.892,0.732,Port Elizabeth,South Africa,34.56S,25.30E
1922-08-01,14.449000000000002,0.948,Port Elizabeth,South Africa,34.56S,25.30E
1922-09-01,15.457,1.237,Port Elizabeth,South Africa,34.56S,25.30E
1922-10-01,15.290999999999999,0.586,Port Elizabeth,South Africa,34.56S,25.30E
1922-11-01,14.976,1.176,Port Elizabeth,South Africa,34.56S,25.30E
1922-12-01,16.973000000000006,0.6970000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1923-01-01,17.476,0.518,Port Elizabeth,South Africa,34.56S,25.30E
1923-02-01,17.812,0.774,Port Elizabeth,South Africa,34.56S,25.30E
1923-03-01,18.209,0.813,Port Elizabeth,South Africa,34.56S,25.30E
1923-04-01,16.570999999999998,0.61,Port Elizabeth,South Africa,34.56S,25.30E
1923-05-01,16.04,0.9570000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1923-06-01,15.562999999999999,0.8959999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1923-07-01,15.232999999999999,1.089,Port Elizabeth,South Africa,34.56S,25.30E
1923-08-01,15.613,0.518,Port Elizabeth,South Africa,34.56S,25.30E
1923-09-01,15.127,1.242,Port Elizabeth,South Africa,34.56S,25.30E
1923-10-01,16.366,1.5619999999999998,Port Elizabeth,South Africa,34.56S,25.30E
1923-11-01,16.528,0.665,Port Elizabeth,South Africa,34.56S,25.30E
1923-12-01,16.969,0.846,Port Elizabeth,South Africa,34.56S,25.30E
1924-01-01,17.7,1.585,Port Elizabeth,South Africa,34.56S,25.30E
1924-02-01,17.602999999999998,0.542,Port Elizabeth,South Africa,34.56S,25.30E
1924-03-01,16.613,1.126,Port Elizabeth,South Africa,34.56S,25.30E
1924-04-01,17.439,0.648,Port Elizabeth,South Africa,34.56S,25.30E
1924-05-01,16.08,0.7070000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1924-06-01,15.917000000000002,0.87,Port Elizabeth,South Africa,34.56S,25.30E
1924-07-01,15.359000000000002,0.772,Port Elizabeth,South Africa,34.56S,25.30E
1924-08-01,14.51,0.846,Port Elizabeth,South Africa,34.56S,25.30E
1924-09-01,14.755,0.6609999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1924-10-01,14.434000000000001,0.7490000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1924-11-01,15.374999999999998,1.252,Port Elizabeth,South Africa,34.56S,25.30E
1924-12-01,17.630000000000006,1.919,Port Elizabeth,South Africa,34.56S,25.30E
1925-01-01,17.445999999999998,0.7490000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1925-02-01,19.099,1.064,Port Elizabeth,South Africa,34.56S,25.30E
1925-03-01,17.919,0.61,Port Elizabeth,South Africa,34.56S,25.30E
1925-04-01,17.175,1.051,Port Elizabeth,South Africa,34.56S,25.30E
1925-05-01,16.58,0.637,Port Elizabeth,South Africa,34.56S,25.30E
1925-06-01,15.369000000000002,0.612,Port Elizabeth,South Africa,34.56S,25.30E
1925-07-01,15.585999999999999,0.649,Port Elizabeth,South Africa,34.56S,25.30E
1925-08-01,16.305999999999997,0.752,Port Elizabeth,South Africa,34.56S,25.30E
1925-09-01,15.317,0.523,Port Elizabeth,South Africa,34.56S,25.30E
1925-10-01,14.655999999999999,0.654,Port Elizabeth,South Africa,34.56S,25.30E
1925-11-01,15.855999999999998,0.635,Port Elizabeth,South Africa,34.56S,25.30E
1925-12-01,16.822000000000006,0.7909999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1926-01-01,18.707,1.324,Port Elizabeth,South Africa,34.56S,25.30E
1926-02-01,18.451,0.519,Port Elizabeth,South Africa,34.56S,25.30E
1926-03-01,17.926,0.797,Port Elizabeth,South Africa,34.56S,25.30E
1926-04-01,17.329,1.1059999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1926-05-01,16.928,0.772,Port Elizabeth,South Africa,34.56S,25.30E
1926-06-01,16.178,0.799,Port Elizabeth,South Africa,34.56S,25.30E
1926-07-01,14.542,0.521,Port Elizabeth,South Africa,34.56S,25.30E
1926-08-01,15.132,1.156,Port Elizabeth,South Africa,34.56S,25.30E
1926-09-01,14.683,0.6459999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1926-10-01,14.988,0.833,Port Elizabeth,South Africa,34.56S,25.30E
1926-11-01,14.977999999999998,0.5589999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1926-12-01,16.98,0.991,Port Elizabeth,South Africa,34.56S,25.30E
1927-01-01,18.245,1.507,Port Elizabeth,South Africa,34.56S,25.30E
1927-02-01,18.078,1.14,Port Elizabeth,South Africa,34.56S,25.30E
1927-03-01,17.578,2.0869999999999997,Port Elizabeth,South Africa,34.56S,25.30E
1927-04-01,17.64,0.905,Port Elizabeth,South Africa,34.56S,25.30E
1927-05-01,16.569000000000003,1.013,Port Elizabeth,South Africa,34.56S,25.30E
1927-06-01,16.35,1.268,Port Elizabeth,South Africa,34.56S,25.30E
1927-07-01,16.213,1.01,Port Elizabeth,South Africa,34.56S,25.30E
1927-08-01,15.999,0.818,Port Elizabeth,South Africa,34.56S,25.30E
1927-09-01,16.178,1.281,Port Elizabeth,South Africa,34.56S,25.30E
1927-10-01,15.683,1.1,Port Elizabeth,South Africa,34.56S,25.30E
1927-11-01,16.88,0.735,Port Elizabeth,South Africa,34.56S,25.30E
1927-12-01,17.047,0.687,Port Elizabeth,South Africa,34.56S,25.30E
1928-01-01,17.927999999999994,0.6629999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1928-02-01,17.885,0.597,Port Elizabeth,South Africa,34.56S,25.30E
1928-03-01,18.057000000000002,0.657,Port Elizabeth,South Africa,34.56S,25.30E
1928-04-01,17.527,0.845,Port Elizabeth,South Africa,34.56S,25.30E
1928-05-01,17.401,1.395,Port Elizabeth,South Africa,34.56S,25.30E
1928-06-01,15.704,0.907,Port Elizabeth,South Africa,34.56S,25.30E
1928-07-01,16.581,0.6,Port Elizabeth,South Africa,34.56S,25.30E
1928-08-01,15.49,0.5589999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1928-09-01,13.878,0.5710000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1928-10-01,14.649000000000001,0.855,Port Elizabeth,South Africa,34.56S,25.30E
1928-11-01,15.621999999999998,0.722,Port Elizabeth,South Africa,34.56S,25.30E
1928-12-01,17.236,0.968,Port Elizabeth,South Africa,34.56S,25.30E
1929-01-01,17.819999999999997,1.672,Port Elizabeth,South Africa,34.56S,25.30E
1929-02-01,17.776,0.895,Port Elizabeth,South Africa,34.56S,25.30E
1929-03-01,17.56,0.5660000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1929-04-01,17.34,1.047,Port Elizabeth,South Africa,34.56S,25.30E
1929-05-01,17.249000000000002,0.9109999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1929-06-01,16.025000000000002,1.374,Port Elizabeth,South Africa,34.56S,25.30E
1929-07-01,15.047,0.5920000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1929-08-01,15.707,0.7490000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1929-09-01,15.280999999999999,0.6729999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1929-10-01,15.412,0.556,Port Elizabeth,South Africa,34.56S,25.30E
1929-11-01,16.116999999999994,0.728,Port Elizabeth,South Africa,34.56S,25.30E
1929-12-01,17.307000000000002,0.836,Port Elizabeth,South Africa,34.56S,25.30E
1930-01-01,17.58,0.732,Port Elizabeth,South Africa,34.56S,25.30E
1930-02-01,17.363,0.537,Port Elizabeth,South Africa,34.56S,25.30E
1930-03-01,17.893,0.764,Port Elizabeth,South Africa,34.56S,25.30E
1930-04-01,16.899,0.621,Port Elizabeth,South Africa,34.56S,25.30E
1930-05-01,17.991,0.584,Port Elizabeth,South Africa,34.56S,25.30E
1930-06-01,15.915,0.89,Port Elizabeth,South Africa,34.56S,25.30E
1930-07-01,15.835,1.083,Port Elizabeth,South Africa,34.56S,25.30E
1930-08-01,15.349,1.3259999999999998,Port Elizabeth,South Africa,34.56S,25.30E
1930-09-01,14.242,0.701,Port Elizabeth,South Africa,34.56S,25.30E
1930-10-01,15.644,0.531,Port Elizabeth,South Africa,34.56S,25.30E
1930-11-01,16.483,0.77,Port Elizabeth,South Africa,34.56S,25.30E
1930-12-01,17.987000000000005,0.639,Port Elizabeth,South Africa,34.56S,25.30E
1931-01-01,18.727,0.618,Port Elizabeth,South Africa,34.56S,25.30E
1931-02-01,19.078,0.794,Port Elizabeth,South Africa,34.56S,25.30E
1931-03-01,19.131,0.669,Port Elizabeth,South Africa,34.56S,25.30E
1931-04-01,16.352999999999998,0.789,Port Elizabeth,South Africa,34.56S,25.30E
1931-05-01,17.124000000000002,0.691,Port Elizabeth,South Africa,34.56S,25.30E
1931-06-01,15.895,0.858,Port Elizabeth,South Africa,34.56S,25.30E
1931-07-01,14.883,0.599,Port Elizabeth,South Africa,34.56S,25.30E
1931-08-01,15.527999999999999,0.488,Port Elizabeth,South Africa,34.56S,25.30E
1931-09-01,15.205,1.078,Port Elizabeth,South Africa,34.56S,25.30E
1931-10-01,14.960999999999999,0.5429999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1931-11-01,17.180999999999994,0.774,Port Elizabeth,South Africa,34.56S,25.30E
1931-12-01,17.249000000000002,0.632,Port Elizabeth,South Africa,34.56S,25.30E
1932-01-01,16.872999999999998,0.695,Port Elizabeth,South Africa,34.56S,25.30E
1932-02-01,18.402,0.948,Port Elizabeth,South Africa,34.56S,25.30E
1932-03-01,18.453,0.628,Port Elizabeth,South Africa,34.56S,25.30E
1932-04-01,19.613,0.593,Port Elizabeth,South Africa,34.56S,25.30E
1932-05-01,18.375,0.6970000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1932-06-01,16.191000000000006,0.78,Port Elizabeth,South Africa,34.56S,25.30E
1932-07-01,15.657,0.6890000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1932-08-01,16.412,0.91,Port Elizabeth,South Africa,34.56S,25.30E
1932-09-01,15.499,0.58,Port Elizabeth,South Africa,34.56S,25.30E
1932-10-01,15.524000000000001,0.82,Port Elizabeth,South Africa,34.56S,25.30E
1932-11-01,16.782999999999998,0.8140000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1932-12-01,16.835,1.1440000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1933-01-01,17.991,0.634,Port Elizabeth,South Africa,34.56S,25.30E
1933-02-01,18.078,1.258,Port Elizabeth,South Africa,34.56S,25.30E
1933-03-01,17.754,0.873,Port Elizabeth,South Africa,34.56S,25.30E
1933-04-01,18.000999999999994,0.785,Port Elizabeth,South Africa,34.56S,25.30E
1933-05-01,17.256999999999998,0.613,Port Elizabeth,South Africa,34.56S,25.30E
1933-06-01,15.212000000000002,0.745,Port Elizabeth,South Africa,34.56S,25.30E
1933-07-01,15.247,0.8,Port Elizabeth,South Africa,34.56S,25.30E
1933-08-01,14.673,1.6480000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1933-09-01,15.595999999999998,0.807,Port Elizabeth,South Africa,34.56S,25.30E
1933-10-01,15.834000000000001,0.508,Port Elizabeth,South Africa,34.56S,25.30E
1933-11-01,16.287,0.875,Port Elizabeth,South Africa,34.56S,25.30E
1933-12-01,17.621000000000006,0.706,Port Elizabeth,South Africa,34.56S,25.30E
1934-01-01,17.444000000000003,0.65,Port Elizabeth,South Africa,34.56S,25.30E
1934-02-01,18.204,1.048,Port Elizabeth,South Africa,34.56S,25.30E
1934-03-01,17.729,0.625,Port Elizabeth,South Africa,34.56S,25.30E
1934-04-01,19.064,1.348,Port Elizabeth,South Africa,34.56S,25.30E
1934-05-01,18.902,1.4080000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1934-06-01,17.979000000000006,0.727,Port Elizabeth,South Africa,34.56S,25.30E
1934-07-01,14.540999999999999,1.255,Port Elizabeth,South Africa,34.56S,25.30E
1934-08-01,15.755999999999998,0.865,Port Elizabeth,South Africa,34.56S,25.30E
1934-09-01,16.428,0.956,Port Elizabeth,South Africa,34.56S,25.30E
1934-10-01,15.49,0.797,Port Elizabeth,South Africa,34.56S,25.30E
1934-11-01,16.727,0.772,Port Elizabeth,South Africa,34.56S,25.30E
1934-12-01,17.072000000000006,0.735,Port Elizabeth,South Africa,34.56S,25.30E
1935-01-01,18.046,0.601,Port Elizabeth,South Africa,34.56S,25.30E
1935-02-01,18.134,0.662,Port Elizabeth,South Africa,34.56S,25.30E
1935-03-01,16.8,0.601,Port Elizabeth,South Africa,34.56S,25.30E
1935-04-01,17.184,0.978,Port Elizabeth,South Africa,34.56S,25.30E
1935-05-01,16.063,0.713,Port Elizabeth,South Africa,34.56S,25.30E
1935-06-01,15.945000000000002,0.601,Port Elizabeth,South Africa,34.56S,25.30E
1935-07-01,14.954,0.818,Port Elizabeth,South Africa,34.56S,25.30E
1935-08-01,14.857999999999999,1.258,Port Elizabeth,South Africa,34.56S,25.30E
1935-09-01,14.654000000000002,1.239,Port Elizabeth,South Africa,34.56S,25.30E
1935-10-01,15.485999999999999,1.45,Port Elizabeth,South Africa,34.56S,25.30E
1935-11-01,15.025,0.897,Port Elizabeth,South Africa,34.56S,25.30E
1935-12-01,16.065,1.436,Port Elizabeth,South Africa,34.56S,25.30E
1936-01-01,16.450999999999997,0.716,Port Elizabeth,South Africa,34.56S,25.30E
1936-02-01,16.837,0.642,Port Elizabeth,South Africa,34.56S,25.30E
1936-03-01,18.997,1.34,Port Elizabeth,South Africa,34.56S,25.30E
1936-04-01,18.113,0.741,Port Elizabeth,South Africa,34.56S,25.30E
1936-05-01,16.075,0.9079999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1936-06-01,17.355,0.7090000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1936-07-01,16.597,0.6579999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1936-08-01,16.823999999999998,0.97,Port Elizabeth,South Africa,34.56S,25.30E
1936-09-01,15.874,0.7020000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1936-10-01,14.578,0.68,Port Elizabeth,South Africa,34.56S,25.30E
1936-11-01,14.989999999999998,0.679,Port Elizabeth,South Africa,34.56S,25.30E
1936-12-01,17.09,0.64,Port Elizabeth,South Africa,34.56S,25.30E
1937-01-01,18.259,0.519,Port Elizabeth,South Africa,34.56S,25.30E
1937-02-01,19.776,1.187,Port Elizabeth,South Africa,34.56S,25.30E
1937-03-01,18.409000000000002,0.727,Port Elizabeth,South Africa,34.56S,25.30E
1937-04-01,17.721,0.8190000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1937-05-01,17.653,0.685,Port Elizabeth,South Africa,34.56S,25.30E
1937-06-01,15.944,0.604,Port Elizabeth,South Africa,34.56S,25.30E
1937-07-01,15.645999999999999,1.4680000000000002,Port Elizabeth,South Africa,34.56S,25.30E
1937-08-01,16.636,0.5820000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1937-09-01,14.918,0.518,Port Elizabeth,South Africa,34.56S,25.30E
1937-10-01,15.61,1.137,Port Elizabeth,South Africa,34.56S,25.30E
1937-11-01,16.762999999999998,1.317,Port Elizabeth,South Africa,34.56S,25.30E
1937-12-01,16.918,0.813,Port Elizabeth,South Africa,34.56S,25.30E
1938-01-01,17.717,0.514,Port Elizabeth,South Africa,34.56S,25.30E
1938-02-01,17.635,0.755,Port Elizabeth,South Africa,34.56S,25.30E
1938-03-01,18.893,0.57,Port Elizabeth,South Africa,34.56S,25.30E
1938-04-01,17.483,0.752,Port Elizabeth,South Africa,34.56S,25.30E
1938-05-01,16.755,0.726,Port Elizabeth,South Africa,34.56S,25.30E
1938-06-01,16.649,0.605,Port Elizabeth,South Africa,34.56S,25.30E
1938-07-01,16.489,0.636,Port Elizabeth,South Africa,34.56S,25.30E
1938-08-01,14.388,0.733,Port Elizabeth,South Africa,34.56S,25.30E
1938-09-01,16.214000000000002,1.2329999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1938-10-01,15.276,0.5710000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1938-11-01,15.661,0.5660000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1938-12-01,17.276,0.589,Port Elizabeth,South Africa,34.56S,25.30E
1939-01-01,18.015,0.7170000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1939-02-01,17.887,0.804,Port Elizabeth,South Africa,34.56S,25.30E
1939-03-01,17.957,0.6679999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1939-04-01,16.919999999999998,0.564,Port Elizabeth,South Africa,34.56S,25.30E
1939-05-01,17.412,1.3630000000000002,Port Elizabeth,South Africa,34.56S,25.30E
1939-06-01,16.721,0.888,Port Elizabeth,South Africa,34.56S,25.30E
1939-07-01,15.387,1.034,Port Elizabeth,South Africa,34.56S,25.30E
1939-08-01,15.164000000000001,1.064,Port Elizabeth,South Africa,34.56S,25.30E
1939-09-01,15.323,1.162,Port Elizabeth,South Africa,34.56S,25.30E
1939-10-01,15.878,0.619,Port Elizabeth,South Africa,34.56S,25.30E
1939-11-01,16.633,0.726,Port Elizabeth,South Africa,34.56S,25.30E
1939-12-01,17.537000000000006,0.5870000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1940-01-01,18.574,0.635,Port Elizabeth,South Africa,34.56S,25.30E
1940-02-01,19.494,0.877,Port Elizabeth,South Africa,34.56S,25.30E
1940-03-01,17.947,0.531,Port Elizabeth,South Africa,34.56S,25.30E
1940-04-01,17.108999999999998,0.682,Port Elizabeth,South Africa,34.56S,25.30E
1940-05-01,17.474,0.685,Port Elizabeth,South Africa,34.56S,25.30E
1940-06-01,16.819000000000006,0.7240000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1940-07-01,16.739,0.84,Port Elizabeth,South Africa,34.56S,25.30E
1940-08-01,16.724,0.664,Port Elizabeth,South Africa,34.56S,25.30E
1940-09-01,15.235,0.5870000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1940-10-01,16.294999999999998,0.55,Port Elizabeth,South Africa,34.56S,25.30E
1940-11-01,15.884999999999998,0.45799999999999996,Port Elizabeth,South Africa,34.56S,25.30E
1940-12-01,18.065,0.5539999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1941-01-01,18.751,0.9,Port Elizabeth,South Africa,34.56S,25.30E
1941-02-01,18.63,0.769,Port Elizabeth,South Africa,34.56S,25.30E
1941-03-01,18.607,0.475,Port Elizabeth,South Africa,34.56S,25.30E
1941-04-01,17.922,0.6779999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1941-05-01,17.333,0.45899999999999996,Port Elizabeth,South Africa,34.56S,25.30E
1941-06-01,16.373,0.606,Port Elizabeth,South Africa,34.56S,25.30E
1941-07-01,16.632,0.636,Port Elizabeth,South Africa,34.56S,25.30E
1941-08-01,16.587,0.65,Port Elizabeth,South Africa,34.56S,25.30E
1941-09-01,15.002,0.807,Port Elizabeth,South Africa,34.56S,25.30E
1941-10-01,15.929,0.517,Port Elizabeth,South Africa,34.56S,25.30E
1941-11-01,15.777000000000001,0.645,Port Elizabeth,South Africa,34.56S,25.30E
1941-12-01,17.905,0.5920000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1942-01-01,18.355,0.479,Port Elizabeth,South Africa,34.56S,25.30E
1942-02-01,19.128,0.615,Port Elizabeth,South Africa,34.56S,25.30E
1942-03-01,18.334,0.547,Port Elizabeth,South Africa,34.56S,25.30E
1942-04-01,18.214000000000002,0.598,Port Elizabeth,South Africa,34.56S,25.30E
1942-05-01,17.743,0.9109999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1942-06-01,16.333000000000002,0.534,Port Elizabeth,South Africa,34.56S,25.30E
1942-07-01,15.890999999999998,0.483,Port Elizabeth,South Africa,34.56S,25.30E
1942-08-01,15.6,0.818,Port Elizabeth,South Africa,34.56S,25.30E
1942-09-01,14.972000000000001,0.5760000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1942-10-01,16.065,0.818,Port Elizabeth,South Africa,34.56S,25.30E
1942-11-01,16.831,0.722,Port Elizabeth,South Africa,34.56S,25.30E
1942-12-01,16.807000000000002,0.669,Port Elizabeth,South Africa,34.56S,25.30E
1943-01-01,17.259999999999998,0.732,Port Elizabeth,South Africa,34.56S,25.30E
1943-02-01,17.252000000000002,0.48700000000000004,Port Elizabeth,South Africa,34.56S,25.30E
1943-03-01,18.910999999999998,0.516,Port Elizabeth,South Africa,34.56S,25.30E
1943-04-01,17.37,0.531,Port Elizabeth,South Africa,34.56S,25.30E
1943-05-01,16.535,0.5,Port Elizabeth,South Africa,34.56S,25.30E
1943-06-01,16.299000000000003,0.748,Port Elizabeth,South Africa,34.56S,25.30E
1943-07-01,15.217,0.7440000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1943-08-01,14.753,1.452,Port Elizabeth,South Africa,34.56S,25.30E
1943-09-01,15.947000000000001,0.885,Port Elizabeth,South Africa,34.56S,25.30E
1943-10-01,15.482000000000001,0.527,Port Elizabeth,South Africa,34.56S,25.30E
1943-11-01,16.686999999999998,0.527,Port Elizabeth,South Africa,34.56S,25.30E
1943-12-01,17.273,0.563,Port Elizabeth,South Africa,34.56S,25.30E
1944-01-01,19.1,0.5379999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1944-02-01,18.93,0.635,Port Elizabeth,South Africa,34.56S,25.30E
1944-03-01,17.965999999999998,0.475,Port Elizabeth,South Africa,34.56S,25.30E
1944-04-01,17.689999999999994,0.585,Port Elizabeth,South Africa,34.56S,25.30E
1944-05-01,16.649,1.32,Port Elizabeth,South Africa,34.56S,25.30E
1944-06-01,15.690999999999999,0.579,Port Elizabeth,South Africa,34.56S,25.30E
1944-07-01,16.016000000000002,0.49700000000000005,Port Elizabeth,South Africa,34.56S,25.30E
1944-08-01,16.005,0.8859999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1944-09-01,15.817,0.934,Port Elizabeth,South Africa,34.56S,25.30E
1944-10-01,16.474,0.575,Port Elizabeth,South Africa,34.56S,25.30E
1944-11-01,16.430999999999994,0.5329999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1944-12-01,16.596,0.653,Port Elizabeth,South Africa,34.56S,25.30E
1945-01-01,17.706999999999994,0.701,Port Elizabeth,South Africa,34.56S,25.30E
1945-02-01,19.387999999999998,0.853,Port Elizabeth,South Africa,34.56S,25.30E
1945-03-01,17.951,0.621,Port Elizabeth,South Africa,34.56S,25.30E
1945-04-01,18.809,0.6890000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1945-05-01,18.129,0.68,Port Elizabeth,South Africa,34.56S,25.30E
1945-06-01,16.428,0.887,Port Elizabeth,South Africa,34.56S,25.30E
1945-07-01,15.571,0.544,Port Elizabeth,South Africa,34.56S,25.30E
1945-08-01,16.201999999999998,1.278,Port Elizabeth,South Africa,34.56S,25.30E
1945-09-01,16.725,0.857,Port Elizabeth,South Africa,34.56S,25.30E
1945-10-01,14.708,0.509,Port Elizabeth,South Africa,34.56S,25.30E
1945-11-01,16.967,0.9079999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1945-12-01,16.825,0.622,Port Elizabeth,South Africa,34.56S,25.30E
1946-01-01,17.842,0.522,Port Elizabeth,South Africa,34.56S,25.30E
1946-02-01,18.492,0.46,Port Elizabeth,South Africa,34.56S,25.30E
1946-03-01,18.134,0.59,Port Elizabeth,South Africa,34.56S,25.30E
1946-04-01,17.971,0.496,Port Elizabeth,South Africa,34.56S,25.30E
1946-05-01,18.012999999999995,0.469,Port Elizabeth,South Africa,34.56S,25.30E
1946-06-01,15.749000000000002,0.434,Port Elizabeth,South Africa,34.56S,25.30E
1946-07-01,15.89,0.6920000000000001,Port Elizabeth,South Africa,34.56S,25.30E
1946-08-01,16.062,0.6829999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1946-09-01,15.780999999999999,0.602,Port Elizabeth,South Africa,34.56S,25.30E
1946-10-01,14.982000000000001,0.45,Port Elizabeth,South Africa,34.56S,25.30E
1946-11-01,16.660999999999998,0.466,Port Elizabeth,South Africa,34.56S,25.30E
1946-12-01,17.62,0.611,Port Elizabeth,South Africa,34.56S,25.30E
1947-01-01,18.048,0.461,Port Elizabeth,South Africa,34.56S,25.30E
1947-02-01,19.274,0.524,Port Elizabeth,South Africa,34.56S,25.30E
1947-03-01,18.532,0.617,Port Elizabeth,South Africa,34.56S,25.30E
1947-04-01,16.959,0.461,Port Elizabeth,South Africa,34.56S,25.30E
1947-05-01,17.448,0.58,Port Elizabeth,South Africa,34.56S,25.30E
1947-06-01,15.434,0.615,Port Elizabeth,South Africa,34.56S,25.30E
1947-07-01,14.962,0.981,Port Elizabeth,South Africa,34.56S,25.30E
1947-08-01,16.257,0.608,Port Elizabeth,South Africa,34.56S,25.30E
1947-09-01,15.38,0.561,Port Elizabeth,South Africa,34.56S,25.30E
1947-10-01,15.81,0.435,Port Elizabeth,South Africa,34.56S,25.30E
1947-11-01,16.954,0.428,Port Elizabeth,South Africa,34.56S,25.30E
1947-12-01,16.996000000000002,0.48200000000000004,Port Elizabeth,South Africa,34.56S,25.30E
1948-01-01,18.145,0.525,Port Elizabeth,South Africa,34.56S,25.30E
1948-02-01,17.824,0.436,Port Elizabeth,South Africa,34.56S,25.30E
1948-03-01,17.423000000000002,0.534,Port Elizabeth,South Africa,34.56S,25.30E
1948-04-01,17.155,0.42,Port Elizabeth,South Africa,34.56S,25.30E
1948-05-01,18.173,0.395,Port Elizabeth,South Africa,34.56S,25.30E
1948-06-01,16.16,0.435,Port Elizabeth,South Africa,34.56S,25.30E
1948-07-01,15.645,0.575,Port Elizabeth,South Africa,34.56S,25.30E
1948-08-01,15.782,0.45799999999999996,Port Elizabeth,South Africa,34.56S,25.30E
1948-09-01,15.151,1.4569999999999999,Port Elizabeth,South Africa,34.56S,25.30E
1948-10-01,15.148,0.385,Port Elizabeth,South Africa,34.56S,25.30E
1948-11-01,15.922,0.465,Port Elizabeth,South Africa,34.56S,25.30E
