9999999999998,0.426,Amol,Iran,36.17N,51.71E
1892-10-01,25.285,0.529,Amravati,India,21.70N,77.02E
1892-11-01,20.738000000000003,0.635,Amravati,India,21.70N,77.02E
1892-12-01,18.977,0.789,Amravati,India,21.70N,77.02E
1893-01-01,18.02,0.599,Amravati,India,21.70N,77.02E
1893-02-01,18.942999999999998,0.747,Amravati,India,21.70N,77.02E
1893-03-01,23.607,0.504,Amravati,India,21.70N,77.02E
1893-04-01,30.642000000000003,0.531,Amravati,India,21.70N,77.02E
1893-05-01,32.524,0.488,Amravati,India,21.70N,77.02E
1893-06-01,28.861,0.636,Amravati,India,21.70N,77.02E
1893-07-01,26.7,0.813,Amravati,India,21.70N,77.02E
1893-08-01,25.661,0.336,Amravati,India,21.70N,77.02E
1893-09-01,25.481,0.316,Amravati,India,21.70N,77.02E
1893-10-01,24.264,0.466,Amravati,India,21.70N,77.02E
1893-11-01,22.384,1.032,Amravati,India,21.70N,77.02E
1893-12-01,18.588,0.657,Amravati,India,21.70N,77.02E
1894-01-01,19.781,0.9390000000000001,Amravati,India,21.70N,77.02E
1894-02-01,23.271,0.716,Amravati,India,21.70N,77.02E
1894-03-01,26.656,0.657,Amravati,India,21.70N,77.02E
1894-04-01,30.962,0.371,Amravati,India,21.70N,77.02E
1894-05-01,33.887,0.22399999999999998,Amravati,India,21.70N,77.02E
1894-06-01,29.688000000000002,0.28,Amravati,India,21.70N,77.02E
1894-07-01,26.053,0.1,Amravati,India,21.70N,77.02E
1894-08-01,25.866,0.703,Amravati,India,21.70N,77.02E
1894-09-01,26.252,0.46299999999999997,Amravati,India,21.70N,77.02E
1894-10-01,25.159000000000002,0.302,Amravati,India,21.70N,77.02E
1894-11-01,20.473000000000006,0.802,Amravati,India,21.70N,77.02E
1894-12-01,19.768,0.685,Amravati,India,21.70N,77.02E
1895-01-01,19.544,0.821,Amravati,India,21.70N,77.02E
1895-02-01,21.701,0.523,Amravati,India,21.70N,77.02E
1895-03-01,26.38,0.541,Amravati,India,21.70N,77.02E
1895-04-01,30.404,0.49,Amravati,India,21.70N,77.02E
1895-05-01,34.379,0.301,Amravati,India,21.70N,77.02E
1895-06-01,30.396,0.358,Amravati,India,21.70N,77.02E
1895-07-01,27.363000000000003,0.308,Amravati,India,21.70N,77.02E
1895-08-01,26.023000000000003,0.32799999999999996,Amravati,India,21.70N,77.02E
1895-09-01,26.92,0.311,Amravati,India,21.70N,77.02E
1895-10-01,25.121,0.43,Amravati,India,21.70N,77.02E
1895-11-01,23.268,0.271,Amravati,India,21.70N,77.02E
1895-12-01,18.469,0.317,Amravati,India,21.70N,77.02E
1896-01-01,19.199,0.45,Amravati,India,21.70N,77.02E
1896-02-01,22.651999999999997,0.7490000000000001,Amravati,India,21.70N,77.02E
1896-03-01,27.945,0.387,Amravati,India,21.70N,77.02E
1896-04-01,32.867000000000004,0.619,Amravati,India,21.70N,77.02E
1896-05-01,34.991,0.317,Amravati,India,21.70N,77.02E
1896-06-01,30.452,0.32299999999999995,Amravati,India,21.70N,77.02E
1896-07-01,27.173000000000002,0.24600000000000002,Amravati,India,21.70N,77.02E
1896-08-01,25.451,0.40399999999999997,Amravati,India,21.70N,77.02E
1896-09-01,27.161,0.529,Amravati,India,21.70N,77.02E
1896-10-01,27.108,0.31,Amravati,India,21.70N,77.02E
1896-11-01,24.326999999999998,0.7829999999999999,Amravati,India,21.70N,77.02E
1896-12-01,20.463,0.7,Amravati,India,21.70N,77.02E
1897-01-01,20.728,1.186,Amravati,India,21.70N,77.02E
1897-02-01,23.17,0.507,Amravati,India,21.70N,77.02E
1897-03-01,26.575,0.37799999999999995,Amravati,India,21.70N,77.02E
1897-04-01,31.906999999999996,0.6809999999999999,Amravati,India,21.70N,77.02E
1897-05-01,35.14,0.49200000000000005,Amravati,India,21.70N,77.02E
1897-06-01,32.685,0.784,Amravati,India,21.70N,77.02E
1897-07-01,28.583000000000002,0.276,Amravati,India,21.70N,77.02E
1897-08-01,26.398000000000003,0.28,Amravati,India,21.70N,77.02E
1897-09-01,27.007,0.395,Amravati,India,21.70N,77.02E
1897-10-01,25.468000000000004,0.7020000000000001,Amravati,India,21.70N,77.02E
1897-11-01,21.323,0.44299999999999995,Amravati,India,21.70N,77.02E
1897-12-01,18.142000000000003,0.89,Amravati,India,21.70N,77.02E
1898-01-01,18.664,1.285,Amravati,India,21.70N,77.02E
1898-02-01,21.154,0.429,Amravati,India,21.70N,77.02E
1898-03-01,27.223000000000003,0.618,Amravati,India,21.70N,77.02E
1898-04-01,33.005,0.759,Amravati,India,21.70N,77.02E
1898-05-01,34.277,0.585,Amravati,India,21.70N,77.02E
1898-06-01,30.949,0.475,Amravati,India,21.70N,77.02E
1898-07-01,26.634,0.47,Amravati,India,21.70N,77.02E
1898-08-01,25.196,0.434,Amravati,India,21.70N,77.02E
1898-09-01,26.393,0.20199999999999999,Amravati,India,21.70N,77.02E
1898-10-01,25.747,0.271,Amravati,India,21.70N,77.02E
1898-11-01,23.05,0.446,Amravati,India,21.70N,77.02E
1898-12-01,20.833,0.8220000000000001,Amravati,India,21.70N,77.02E
1899-01-01,17.439,0.638,Amravati,India,21.70N,77.02E
1899-02-01,22.203000000000003,0.344,Amravati,India,21.70N,77.02E
1899-03-01,27.803,0.35100000000000003,Amravati,India,21.70N,77.02E
1899-04-01,30.664,0.606,Amravati,India,21.70N,77.02E
1899-05-01,33.688,0.37799999999999995,Amravati,India,21.70N,77.02E
1899-06-01,30.434,0.461,Amravati,India,21.70N,77.02E
1899-07-01,27.11,0.716,Amravati,India,21.70N,77.02E
1899-08-01,28.065,0.5579999999999999,Amravati,India,21.70N,77.02E
1899-09-01,28.71,0.961,Amravati,India,21.70N,77.02E
1899-10-01,27.69,0.706,Amravati,India,21.70N,77.02E
1899-11-01,23.734,0.225,Amravati,India,21.70N,77.02E
1899-12-01,21.092,0.425,Amravati,India,21.70N,77.02E
1900-01-01,20.875999999999998,1.14,Amravati,India,21.70N,77.02E
1900-02-01,23.127,0.738,Amravati,India,21.70N,77.02E
1900-03-01,28.04,0.49200000000000005,Amravati,India,21.70N,77.02E
1900-04-01,31.978,0.606,Amravati,India,21.70N,77.02E
1900-05-01,34.094,0.34299999999999997,Amravati,India,21.70N,77.02E
1900-06-01,32.933,0.428,Amravati,India,21.70N,77.02E
1900-07-01,28.156,0.6940000000000001,Amravati,India,21.70N,77.02E
1900-08-01,25.96,0.376,Amravati,India,21.70N,77.02E
1900-09-01,25.925,0.34299999999999997,Amravati,India,21.70N,77.02E
1900-10-01,24.284000000000002,0.882,Amravati,India,21.70N,77.02E
1900-11-01,22.561999999999998,0.337,Amravati,India,21.70N,77.02E
1900-12-01,21.31,0.5589999999999999,Amravati,India,21.70N,77.02E
1901-01-01,18.655,0.414,Amravati,India,21.70N,77.02E
1901-02-01,20.457,0.621,Amravati,India,21.70N,77.02E
1901-03-01,26.533,0.496,Amravati,India,21.70N,77.02E
1901-04-01,30.871,0.599,Amravati,India,21.70N,77.02E
1901-05-01,33.998000000000005,0.43200000000000005,Amravati,India,21.70N,77.02E
1901-06-01,32.477,0.365,Amravati,India,21.70N,77.02E
1901-07-01,27.645,0.424,Amravati,India,21.70N,77.02E
1901-08-01,25.308000000000003,0.39799999999999996,Amravati,India,21.70N,77.02E
1901-09-01,27.006,0.469,Amravati,India,21.70N,77.02E
1901-10-01,26.745,0.34299999999999997,Amravati,India,21.70N,77.02E
1901-11-01,22.214,0.53,Amravati,India,21.70N,77.02E
1901-12-01,19.494,1.015,Amravati,India,21.70N,77.02E
1902-01-01,20.65,0.639,Amravati,India,21.70N,77.02E
1902-02-01,22.741,0.47200000000000003,Amravati,India,21.70N,77.02E
1902-03-01,28.508000000000003,0.25,Amravati,India,21.70N,77.02E
1902-04-01,32.135,0.465,Amravati,India,21.70N,77.02E
1902-05-01,34.662,0.557,Amravati,India,21.70N,77.02E
1902-06-01,32.642,0.516,Amravati,India,21.70N,77.02E
1902-07-01,27.786,0.505,Amravati,India,21.70N,77.02E
1902-08-01,27.306,0.42200000000000004,Amravati,India,21.70N,77.02E
1902-09-01,26.421999999999997,0.295,Amravati,India,21.70N,77.02E
1902-10-01,25.901,0.239,Amravati,India,21.70N,77.02E
1902-11-01,21.447000000000006,0.259,Amravati,India,21.70N,77.02E
1902-12-01,18.745,0.518,Amravati,India,21.70N,77.02E
1903-01-01,19.858,0.588,Amravati,India,21.70N,77.02E
1903-02-01,20.734,0.665,Amravati,India,21.70N,77.02E
1903-03-01,25.811,0.397,Amravati,India,21.70N,77.02E
1903-04-01,30.741,0.51,Amravati,India,21.70N,77.02E
1903-05-01,32.775999999999996,0.40299999999999997,Amravati,India,21.70N,77.02E
1903-06-01,32.872,0.254,Amravati,India,21.70N,77.02E
1903-07-01,27.722,0.5710000000000001,Amravati,India,21.70N,77.02E
1903-08-01,26.166,0.257,Amravati,India,21.70N,77.02E
1903-09-01,26.368000000000002,0.555,Amravati,India,21.70N,77.02E
1903-10-01,24.971999999999998,0.305,Amravati,India,21.70N,77.02E
1903-11-01,20.607,0.731,Amravati,India,21.70N,77.02E
1903-12-01,18.423,0.525,Amravati,India,21.70N,77.02E
1904-01-01,19.762,0.605,Amravati,India,21.70N,77.02E
1904-02-01,21.531999999999996,0.725,Amravati,India,21.70N,77.02E
1904-03-01,25.953000000000003,0.41600000000000004,Amravati,India,21.70N,77.02E
1904-04-01,32.033,0.258,Amravati,India,21.70N,77.02E
1904-05-01,34.058,0.557,Amravati,India,21.70N,77.02E
1904-06-01,30.487,0.28,Amravati,India,21.70N,77.02E
1904-07-01,26.58,0.53,Amravati,India,21.70N,77.02E
1904-08-01,25.906,0.456,Amravati,India,21.70N,77.02E
1904-09-01,26.27,0.322,Amravati,India,21.70N,77.02E
1904-10-01,25.838,0.295,Amravati,India,21.70N,77.02E
1904-11-01,21.237,0.737,Amravati,India,21.70N,77.02E
1904-12-01,19.304,0.335,Amravati,India,21.70N,77.02E
1905-01-01,18.622,0.511,Amravati,India,21.70N,77.02E
1905-02-01,18.125,0.618,Amravati,India,21.70N,77.02E
1905-03-01,25.161,0.315,Amravati,India,21.70N,77.02E
1905-04-01,29.061,0.311,Amravati,India,21.70N,77.02E
1905-05-01,35.184,0.479,Amravati,India,21.70N,77.02E
1905-06-01,32.847,0.435,Amravati,India,21.70N,77.02E
1905-07-01,27.123,0.442,Amravati,India,21.70N,77.02E
1905-08-01,26.676,0.513,Amravati,India,21.70N,77.02E
1905-09-01,26.415,0.53,Amravati,India,21.70N,77.02E
1905-10-01,25.739,0.5579999999999999,Amravati,India,21.70N,77.02E
1905-11-01,22.801,0.47100000000000003,Amravati,India,21.70N,77.02E
1905-12-01,18.675,0.851,Amravati,India,21.70N,77.02E
1906-01-01,18.596,0.433,Amravati,India,21.70N,77.02E
1906-02-01,20.859,0.366,Amravati,India,21.70N,77.02E
1906-03-01,25.816,0.515,Amravati,India,21.70N,77.02E
1906-04-01,31.475,0.317,Amravati,India,21.70N,77.02E
1906-05-01,35.101,0.35700000000000004,Amravati,India,21.70N,77.02E
1906-06-01,30.359,0.39399999999999996,Amravati,India,21.70N,77.02E
1906-07-01,26.676,0.33,Amravati,India,21.70N,77.02E
1906-08-01,26.365,0.37,Amravati,India,21.70N,77.02E
1906-09-01,25.633000000000003,0.156,Amravati,India,21.70N,77.02E
1906-10-01,25.098000000000003,0.276,Amravati,India,21.70N,77.02E
1906-11-01,22.574,0.135,Amravati,India,21.70N,77.02E
1906-12-01,19.563,0.6970000000000001,Amravati,India,21.70N,77.02E
1907-01-01,19.778,0.5820000000000001,Amravati,India,21.70N,77.02E
1907-02-01,21.241,0.33,Amravati,India,21.70N,77.02E
1907-03-01,25.523000000000003,0.3,Amravati,India,21.70N,77.02E
1907-04-01,28.949,0.5720000000000001,Amravati,India,21.70N,77.02E
1907-05-01,32.631,0.385,Amravati,India,21.70N,77.02E
1907-06-01,31.401,0.361,Amravati,India,21.70N,77.02E
1907-07-01,28.253,0.314,Amravati,India,21.70N,77.02E
1907-08-01,24.925,0.242,Amravati,India,21.70N,77.02E
1907-09-01,26.915,0.775,Amravati,India,21.70N,77.02E
1907-10-01,26.894000000000002,0.45799999999999996,Amravati,India,21.70N,77.02E
1907-11-01,23.246,0.45799999999999996,Amravati,India,21.70N,77.02E
1907-12-01,18.187,0.461,Amravati,India,21.70N,77.02E
1908-01-01,18.594,0.42200000000000004,Amravati,India,21.70N,77.02E
1908-02-01,21.691,0.495,Amravati,India,21.70N,77.02E
1908-03-01,25.463,0.424,Amravati,India,21.70N,77.02E
1908-04-01,31.919,0.20600000000000002,Amravati,India,21.70N,77.02E
1908-05-01,34.008,0.46,Amravati,India,21.70N,77.02E
1908-06-01,31.674,0.489,Amravati,India,21.70N,77.02E
1908-07-01,26.031,0.261,Amravati,India,21.70N,77.02E
1908-08-01,25.235,0.254,Amravati,India,21.70N,77.02E
1908-09-01,26.561,0.386,Amravati,India,21.70N,77.02E
1908-10-01,25.699,0.353,Amravati,India,21.70N,77.02E
1908-11-01,21.714,0.349,Amravati,India,21.70N,77.02E
1908-12-01,17.828000000000007,0.573,Amravati,India,21.70N,77.02E
1909-01-01,20.155,0.628,Amravati,India,21.70N,77.02E
1909-02-01,21.963,0.503,Amravati,India,21.70N,77.02E
1909-03-01,27.649,0.304,Amravati,India,21.70N,77.02E
1909-04-01,29.459000000000003,0.6609999999999999,Amravati,India,21.70N,77.02E
1909-05-01,33.718,0.475,Amravati,India,21.70N,77.02E
1909-06-01,30.119,0.282,Amravati,India,21.70N,77.02E
1909-07-01,26.119,0.368,Amravati,India,21.70N,77.02E
1909-08-01,26.054000000000002,0.32799999999999996,Amravati,India,21.70N,77.02E
1909-09-01,25.854,0.312,Amravati,India,21.70N,77.02E
1909-10-01,25.265,0.557,Amravati,India,21.70N,77.02E
1909-11-01,22.160999999999998,0.461,Amravati,India,21.70N,77.02E
1909-12-01,19.332,0.36,Amravati,India,21.70N,77.02E
1910-01-01,19.287000000000006,0.475,Amravati,India,21.70N,77.02E
1910-02-01,21.488000000000003,0.617,Amravati,India,21.70N,77.02E
1910-03-01,26.621,0.41600000000000004,Amravati,India,21.70N,77.02E
1910-04-01,30.962,0.397,Amravati,India,21.70N,77.02E
1910-05-01,33.799,0.209,Amravati,India,21.70N,77.02E
1910-06-01,29.73,0.313,Amravati,India,21.70N,77.02E
1910-07-01,26.806,0.424,Amravati,India,21.70N,77.02E
1910-08-01,26.004,0.267,Amravati,India,21.70N,77.02E
1910-09-01,26.008000000000003,0.271,Amravati,India,21.70N,77.02E
1910-10-01,24.523000000000003,0.47600000000000003,Amravati,India,21.70N,77.02E
1910-11-01,20.323,0.324,Amravati,India,21.70N,77.02E
1910-12-01,19.037000000000006,0.382,Amravati,India,21.70N,77.02E
1911-01-01,20.601999999999997,0.457,Amravati,India,21.70N,77.02E
1911-02-01,20.987,1.018,Amravati,India,21.70N,77.02E
1911-03-01,25.031,0.6779999999999999,Amravati,India,21.70N,77.02E
1911-04-01,30.794,0.21,Amravati,India,21.70N,77.02E
1911-05-01,34.946999999999996,0.33299999999999996,Amravati,India,21.70N,77.02E
1911-06-01,29.932,0.32,Amravati,India,21.70N,77.02E
1911-07-01,27.941999999999997,0.27,Amravati,India,21.70N,77.02E
1911-08-01,25.922,0.325,Amravati,India,21.70N,77.02E
1911-09-01,26.168000000000003,0.27,Amravati,India,21.70N,77.02E
1911-10-01,26.459,0.51,Amravati,India,21.70N,77.02E
1911-11-01,22.804,0.922,Amravati,India,21.70N,77.02E
1911-12-01,19.955,1.285,Amravati,India,21.70N,77.02E
1912-01-01,20.041,0.483,Amravati,India,21.70N,77.02E
1912-02-01,22.845,0.643,Amravati,India,21.70N,77.02E
1912-03-01,26.529,0.342,Amravati,India,21.70N,77.02E
1912-04-01,31.274,0.38,Amravati,India,21.70N,77.02E
1912-05-01,34.408,0.281,Amravati,India,21.70N,77.02E
1912-06-01,33.361999999999995,0.332,Amravati,India,21.70N,77.02E
1912-07-01,27.402,0.242,Amravati,India,21.70N,77.02E
1912-08-01,25.77,0.245,Amravati,India,21.70N,77.02E
1912-09-01,26.548000000000002,0.311,Amravati,India,21.70N,77.02E
1912-10-01,25.848000000000003,0.316,Amravati,India,21.70N,77.02E
1912-11-01,21.375,0.282,Amravati,India,21.70N,77.02E
1912-12-01,18.574,0.368,Amravati,India,21.70N,77.02E
1913-01-01,18.776,0.6609999999999999,Amravati,India,21.70N,77.02E
1913-02-01,22.381,0.568,Amravati,India,21.70N,77.02E
1913-03-01,25.318,0.11900000000000001,Amravati,India,21.70N,77.02E
1913-04-01,32.281,0.225,Amravati,India,21.70N,77.02E
1913-05-01,33.098,0.268,Amravati,India,21.70N,77.02E
1913-06-01,29.733,0.204,Amravati,India,21.70N,77.02E
1913-07-01,26.761,0.297,Amravati,India,21.70N,77.02E
1913-08-01,25.805,0.7659999999999999,Amravati,India,21.70N,77.02E
1913-09-01,26.974,0.92,Amravati,India,21.70N,77.02E
1913-10-01,26.543000000000003,0.491,Amravati,India,21.70N,77.02E
1913-11-01,22.455,0.48200000000000004,Amravati,India,21.70N,77.02E
1913-12-01,19.418000000000006,0.498,Amravati,India,21.70N,77.02E
1914-01-01,20.277,1.025,Amravati,India,21.70N,77.02E
1914-02-01,22.193,0.306,Amravati,India,21.70N,77.02E
1914-03-01,25.753,0.315,Amravati,India,21.70N,77.02E
1914-04-01,30.303,0.895,Amravati,India,21.70N,77.02E
1914-05-01,34.031,0.41,Amravati,India,21.70N,77.02E
1914-06-01,30.301,0.337,Amravati,India,21.70N,77.02E
1914-07-01,26.561,0.242,Amravati,India,21.70N,77.02E
1914-08-01,26.08,0.385,Amravati,India,21.70N,77.02E
1914-09-01,26.681,0.331,Amravati,India,21.70N,77.02E
1914-10-01,25.895,0.355,Amravati,India,21.70N,77.02E
1914-11-01,23.291,0.5539999999999999,Amravati,India,21.70N,77.02E
1914-12-01,19.337,0.539,Amravati,India,21.70N,77.02E
1915-01-01,19.421,0.624,Amravati,India,21.70N,77.02E
1915-02-01,20.991,0.675,Amravati,India,21.70N,77.02E
1915-03-01,25.838,0.37200000000000005,Amravati,India,21.70N,77.02E
1915-04-01,30.42,0.579,Amravati,India,21.70N,77.02E
1915-05-01,34.503,0.32899999999999996,Amravati,India,21.70N,77.02E
1915-06-01,33.279,0.805,Amravati,India,21.70N,77.02E
1915-07-01,28.326,0.607,Amravati,India,21.70N,77.02E
1915-08-01,26.168000000000003,0.287,Amravati,India,21.70N,77.02E
1915-09-01,27.256,0.40700000000000003,Amravati,India,21.70N,77.02E
1915-10-01,26.247,0.08900000000000001,Amravati,India,21.70N,77.02E
1915-11-01,23.33,0.696,Amravati,India,21.70N,77.02E
1915-12-01,19.003,0.546,Amravati,India,21.70N,77.02E
1916-01-01,19.442,0.8109999999999999,Amravati,India,21.70N,77.02E
1916-02-01,21.219,0.385,Amravati,India,21.70N,77.02E
1916-03-01,27.754,0.789,Amravati,India,21.70N,77.02E
1916-04-01,31.928,0.41600000000000004,Amravati,India,21.70N,77.02E
1916-05-01,34.231,0.618,Amravati,India,21.70N,77.02E
1916-06-01,28.736,0.415,Amravati,India,21.70N,77.02E
1916-07-01,27.555,0.161,Amravati,India,21.70N,77.02E
1916-08-01,26.026,0.289,Amravati,India,21.70N,77.02E
1916-09-01,26.649,0.364,Amravati,India,21.70N,77.02E
1916-10-01,25.535999999999998,0.701,Amravati,India,21.70N,77.02E
1916-11-01,21.639,0.508,Amravati,India,21.70N,77.02E
1916-12-01,18.257,0.537,Amravati,India,21.70N,77.02E
1917-01-01,19.59,0.706,Amravati,India,21.70N,77.02E
1917-02-01,20.991,0.516,Amravati,India,21.70N,77.02E
1917-03-01,25.478,0.777,Amravati,India,21.70N,77.02E
1917-04-01,29.146,0.545,Amravati,India,21.70N,77.02E
1917-05-01,29.346999999999998,0.601,Amravati,India,21.70N,77.02E
1917-06-01,29.415,0.35100000000000003,Amravati,India,21.70N,77.02E
1917-07-01,26.283,0.6729999999999999,Amravati,India,21.70N,77.02E
1917-08-01,26.225,0.494,Amravati,India,21.70N,77.02E
1917-09-01,25.891,0.371,Amravati,India,21.70N,77.02E
1917-10-01,24.848000000000003,0.18,Amravati,India,21.70N,77.02E
1917-11-01,20.561,0.418,Amravati,India,21.70N,77.02E
1917-12-01,19.200000000000006,0.358,Amravati,India,21.70N,77.02E
1918-01-01,17.880000000000006,0.537,Amravati,India,21.70N,77.02E
1918-02-01,22.285999999999998,0.569,Amravati,India,21.70N,77.02E
1918-03-01,26.363000000000003,0.368,Amravati,India,21.70N,77.02E
1918-04-01,29.989,0.32899999999999996,Amravati,India,21.70N,77.02E
1918-05-01,33.635,0.78,Amravati,India,21.70N,77.02E
1918-06-01,29.654,0.732,Amravati,India,21.70N,77.02E
1918-07-01,28.24,0.324,Amravati,India,21.70N,77.02E
1918-08-01,26.307,0.34299999999999997,Amravati,India,21.70N,77.02E
1918-09-01,27.307,0.7390000000000001,Amravati,India,21.70N,77.02E
1918-10-01,26.48,0.527,Amravati,India,21.70N,77.02E
1918-11-01,23.443,0.8220000000000001,Amravati,India,21.70N,77.02E
1918-12-01,19.232,0.511,Amravati,India,21.70N,77.02E
1919-01-01,20.32,1.062,Amravati,India,21.70N,77.02E
1919-02-01,21.726,1.033,Amravati,India,21.70N,77.02E
1919-03-01,27.015,0.986,Amravati,India,21.70N,77.02E
1919-04-01,30.445999999999998,0.38,Amravati,India,21.70N,77.02E
1919-05-01,33.580999999999996,0.7040000000000001,Amravati,India,21.70N,77.02E
1919-06-01,30.223000000000003,0.682,Amravati,India,21.70N,77.02E
1919-07-01,26.67,0.213,Amravati,India,21.70N,77.02E
1919-08-01,25.746,0.28300000000000003,Amravati,India,21.70N,77.02E
1919-09-01,26.705,0.475,Amravati,India,21.70N,77.02E
1919-10-01,25.166,0.19699999999999998,Amravati,India,21.70N,77.02E
1919-11-01,23.136000000000006,1.128,Amravati,India,21.70N,77.02E
1919-12-01,19.019,0.9109999999999999,Amravati,India,21.70N,77.02E
1920-01-01,19.789,0.369,Amravati,India,21.70N,77.02E
1920-02-01,21.515,0.239,Amravati,India,21.70N,77.02E
1920-03-01,26.862,0.354,Amravati,India,21.70N,77.02E
1920-04-01,30.774,0.494,Amravati,India,21.70N,77.02E
1920-05-01,31.813000000000002,0.192,Amravati,India,21.70N,77.02E
1920-06-01,31.279,0.7140000000000001,Amravati,India,21.70N,77.02E
1920-07-01,26.516,0.261,Amravati,India,21.70N,77.02E
1920-08-01,26.293000000000003,0.243,Amravati,India,21.70N,77.02E
1920-09-01,27.681,0.321,Amravati,India,21.70N,77.02E
1920-10-01,27.250999999999998,0.731,Amravati,India,21.70N,77.02E
1920-11-01,23.194000000000006,0.639,Amravati,India,21.70N,77.02E
1920-12-01,19.975,0.8029999999999999,Amravati,India,21.70N,77.02E
1921-01-01,20.352999999999998,0.659,Amravati,India,21.70N,77.02E
1921-02-01,21.788,0.34600000000000003,Amravati,India,21.70N,77.02E
1921-03-01,28.444000000000003,0.303,Amravati,India,21.70N,77.02E
1921-04-01,32.579,0.361,Amravati,India,21.70N,77.02E
1921-05-01,35.116,0.588,Amravati,India,21.70N,77.02E
1921-06-01,30.711,0.662,Amravati,India,21.70N,77.02E
1921-07-01,28.146,0.789,Amravati,India,21.70N,77.02E
1921-08-01,26.095,0.52,Amravati,India,21.70N,77.02E
1921-09-01,25.794,0.344,Amravati,India,21.70N,77.02E
1921-10-01,25.43,0.294,Amravati,India,21.70N,77.02E
1921-11-01,21.175,0.294,Amravati,India,21.70N,77.02E
1921-12-01,20.208,0.7440000000000001,Amravati,India,21.70N,77.02E
